epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.0339,0.89933,5.58145,1.15597,0.14242,0.36175,0.15731,0.12769,0.66127,3.89816,0.96795,0.0702222,0.00330864,0.00330864
2,34.413,0.88128,4.05657,1.09642,0.24751,0.4529,0.28317,0.22233,0.77047,3.48302,1.02866,0.0401565,0.00657622,0.00657622
3,50.1667,0.94063,3.55779,1.10431,0.36731,0.38155,0.32466,0.24395,0.9007,3.70836,1.15724,0.0100247,0.0097778,0.0097778
4,66.9048,0.95136,3.24795,1.10251,0.34223,0.4274,0.34912,0.26107,0.85897,4.0031,1.12299,0.009703,0.009703,0.009703
5,81.888,0.95842,3.02415,1.10357,0.53045,0.67417,0.61549,0.47801,0.78126,2.34259,0.98771,0.009604,0.009604,0.009604
6,97.0139,0.94176,2.78738,1.09441,0.53155,0.67431,0.65521,0.52213,0.73613,2.37319,0.96728,0.009505,0.009505,0.009505
7,112.196,0.91031,2.53607,1.07824,0.67654,0.65071,0.71825,0.54999,0.82165,2.21169,1.01089,0.009406,0.009406,0.009406
8,126.999,0.89513,2.36056,1.06911,0.59841,0.58616,0.63015,0.50109,0.74572,2.73459,0.98685,0.009307,0.009307,0.009307
9,141.921,0.86705,2.18357,1.05622,0.80825,0.76118,0.85083,0.69224,0.71261,1.70197,0.95527,0.009208,0.009208,0.009208
10,156.785,0.85715,2.02446,1.05231,0.69843,0.76409,0.81199,0.66532,0.65937,1.83749,0.92278,0.009109,0.009109,0.009109
11,172.151,0.8435,1.89879,1.04371,0.8267,0.78502,0.84462,0.70485,0.67338,1.57102,0.93573,0.00901,0.00901,0.00901
12,187.051,0.82057,1.79697,1.03653,0.89206,0.91382,0.9522,0.80106,0.64141,1.11791,0.90632,0.008911,0.008911,0.008911
13,202.092,0.82887,1.70059,1.03568,0.84747,0.87898,0.92588,0.77399,0.64813,1.28538,0.91516,0.008812,0.008812,0.008812
14,217.405,0.81521,1.63873,1.02902,0.73566,0.73071,0.81695,0.67816,0.65445,1.94857,0.92294,0.008713,0.008713,0.008713
15,233.226,0.80534,1.61421,1.02729,0.94135,0.92976,0.96779,0.83186,0.59662,0.92859,0.88653,0.008614,0.008614,0.008614
16,250.047,0.79812,1.55214,1.02534,0.84687,0.84619,0.90557,0.7642,0.65146,1.32697,0.90967,0.008515,0.008515,0.008515
17,266.262,0.77669,1.46481,1.02197,0.91973,0.93931,0.95482,0.81528,0.60254,1.02699,0.89096,0.008416,0.008416,0.008416
18,282.652,0.77347,1.4086,1.00864,0.93463,0.93848,0.97444,0.83444,0.61673,0.98007,0.89322,0.008317,0.008317,0.008317
19,298.716,0.76689,1.37514,1.01335,0.95037,0.95528,0.97295,0.83157,0.59212,0.88437,0.88667,0.008218,0.008218,0.008218
20,314.873,0.7635,1.36874,1.00691,0.92327,0.94692,0.97341,0.83184,0.60832,0.91327,0.8911,0.008119,0.008119,0.008119
21,330.299,0.77443,1.35551,1.01187,0.9321,0.95111,0.97146,0.8447,0.55907,0.84033,0.87124,0.00802,0.00802,0.00802
22,345.649,0.75136,1.28576,0.99668,0.97655,0.97348,0.98272,0.85934,0.56904,0.76873,0.86884,0.007921,0.007921,0.007921
23,364.314,0.7456,1.26295,1.0074,0.97067,0.93873,0.97908,0.85205,0.58889,0.84944,0.88002,0.007822,0.007822,0.007822
24,383.167,0.75045,1.2427,1.00336,0.90258,0.92311,0.96183,0.82956,0.5947,0.95266,0.87808,0.007723,0.007723,0.007723
25,400.123,0.73084,1.18787,0.99497,0.94908,0.95539,0.97125,0.8402,0.58079,0.83138,0.87344,0.007624,0.007624,0.007624
26,417.329,0.73101,1.21107,0.99252,0.97093,0.97145,0.97968,0.86738,0.53487,0.71349,0.85931,0.007525,0.007525,0.007525
27,434.397,0.71675,1.19475,0.9922,0.94952,0.96199,0.97287,0.84579,0.56478,0.79468,0.86676,0.007426,0.007426,0.007426
28,452.248,0.71809,1.13096,0.99081,0.97516,0.95581,0.97795,0.85174,0.56167,0.7544,0.87077,0.007327,0.007327,0.007327
29,469.394,0.71639,1.10833,0.99048,0.96466,0.96601,0.9777,0.85596,0.54749,0.80053,0.86458,0.007228,0.007228,0.007228
30,486.569,0.71585,1.13913,0.98928,0.96751,0.96342,0.97767,0.86205,0.52137,0.74273,0.85005,0.007129,0.007129,0.007129
31,503.945,0.7278,1.10826,0.99402,0.97392,0.97873,0.98104,0.87021,0.53924,0.67847,0.86045,0.00703,0.00703,0.00703
