epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.7636,3.25886,6.88967,4.10833,0,0,0,0,2.76368,5.95229,3.91805,0.0702857,0.00330159,0.00330159
2,31.6743,3.17003,6.43147,3.82358,0.09264,0.01609,0.00593,0.00173,2.7892,7.59894,3.68659,0.0402669,0.00661615,0.00661615
3,46.9501,2.83435,5.80712,3.40532,0.00614,0.10071,0.0067,0.00174,2.65369,10.0769,3.54761,0.0102293,0.00991186,0.00991186
4,61.8669,2.51409,5.56921,3.09331,0.22344,0.08233,0.04883,0.01628,2.32691,6.78682,3.22141,0.00991514,0.00991514,0.00991514
5,77.3602,2.27026,5.25145,2.8463,0.27862,0.09348,0.0473,0.01519,2.15481,6.40866,3.03601,0.00988686,0.00988686,0.00988686
6,92.0583,2.05132,4.89429,2.67067,0.30493,0.14476,0.09138,0.03949,2.04399,4.89926,2.83819,0.00985857,0.00985857,0.00985857
7,107.282,1.87149,4.59648,2.51892,0.18336,0.13529,0.07026,0.03247,1.90631,5.36848,2.76745,0.00983029,0.00983029,0.00983029
8,122.306,1.80725,4.41916,2.43882,0.12512,0.237,0.11025,0.05546,1.81436,4.75716,2.61397,0.009802,0.009802,0.009802
9,138.153,1.74731,4.28255,2.3692,0.15694,0.23939,0.11138,0.05336,1.75602,5.69973,2.56381,0.00977371,0.00977371,0.00977371
10,153.08,1.68292,4.1464,2.30081,0.18395,0.20051,0.1436,0.07732,1.71721,4.13212,2.49108,0.00974543,0.00974543,0.00974543
11,168.688,1.68144,4.08676,2.28219,0.16914,0.25384,0.15238,0.08263,1.66856,4.1674,2.49701,0.00971714,0.00971714,0.00971714
12,183.517,1.61266,3.96919,2.21388,0.17532,0.27085,0.16818,0.0976,1.57662,3.8946,2.33401,0.00968886,0.00968886,0.00968886
13,198.181,1.57952,3.87091,2.18762,0.1922,0.29775,0.18472,0.10671,1.54242,3.80127,2.33307,0.00966057,0.00966057,0.00966057
14,213.034,1.53889,3.79839,2.1544,0.20018,0.30439,0.19478,0.11887,1.55209,3.65876,2.31109,0.00963229,0.00963229,0.00963229
15,227.814,1.50956,3.71802,2.1131,0.21721,0.37463,0.22073,0.13782,1.5013,3.5313,2.24708,0.009604,0.009604,0.009604
16,242.574,1.4926,3.67995,2.08515,0.19432,0.35667,0.20341,0.1306,1.50187,3.59695,2.23255,0.00957571,0.00957571,0.00957571
17,257.43,1.47461,3.62105,2.07774,0.22123,0.31569,0.20325,0.12551,1.47886,3.63811,2.23587,0.00954743,0.00954743,0.00954743
18,273.09,1.45891,3.52742,2.06506,0.21876,0.39197,0.22521,0.13937,1.43238,3.52352,2.18159,0.00951914,0.00951914,0.00951914
19,287.48,1.4411,3.50785,2.04251,0.27029,0.39208,0.26208,0.16086,1.42357,3.4015,2.1709,0.00949086,0.00949086,0.00949086
20,302.13,1.40764,3.41504,2.00626,0.27282,0.40448,0.28612,0.18748,1.36009,3.28993,2.08307,0.00946257,0.00946257,0.00946257
21,316.88,1.38072,3.369,1.98057,0.28202,0.42276,0.26944,0.17717,1.35689,3.3125,2.10662,0.00943429,0.00943429,0.00943429
22,331.669,1.38996,3.297,1.99637,0.26767,0.3716,0.25715,0.17127,1.34532,3.38109,2.08306,0.009406,0.009406,0.009406
23,346.202,1.3731,3.2837,1.94387,0.30304,0.39051,0.32214,0.2158,1.30253,3.06215,2.02482,0.00937771,0.00937771,0.00937771
24,360.838,1.34281,3.24401,1.92813,0.28032,0.38906,0.28638,0.19345,1.33087,3.20819,2.03513,0.00934943,0.00934943,0.00934943
25,375.575,1.34492,3.21859,1.93907,0.28712,0.39024,0.30629,0.20712,1.37176,3.27952,2.06016,0.00932114,0.00932114,0.00932114
26,390.043,1.33167,3.22807,1.92033,0.3246,0.46196,0.33662,0.23102,1.27236,2.98571,1.97135,0.00929286,0.00929286,0.00929286
27,404.783,1.33114,3.17345,1.90992,0.33261,0.5097,0.36609,0.25396,1.27823,2.93471,1.9772,0.00926457,0.00926457,0.00926457
28,419.666,1.30698,3.13735,1.88478,0.35686,0.4376,0.3537,0.24733,1.26274,2.96219,1.96144,0.00923629,0.00923629,0.00923629
29,433.945,1.2768,3.05275,1.84985,0.3261,0.4885,0.35853,0.23894,1.26572,2.92212,1.94707,0.009208,0.009208,0.009208
30,448.906,1.27088,3.03742,1.84561,0.32729,0.49539,0.36426,0.25183,1.21157,2.91669,1.89664,0.00917971,0.00917971,0.00917971
31,463.66,1.284,2.96703,1.85622,0.34789,0.4576,0.35956,0.24446,1.23615,3.07265,1.92575,0.00915143,0.00915143,0.00915143
32,478.46,1.26012,3.02481,1.8331,0.3603,0.51687,0.4175,0.29939,1.2209,2.75576,1.88642,0.00912314,0.00912314,0.00912314
33,492.997,1.24496,2.92661,1.82607,0.3785,0.51174,0.42238,0.29453,1.19108,2.77964,1.8811,0.00909486,0.00909486,0.00909486
34,507.694,1.25274,2.92669,1.83488,0.37058,0.54629,0.4239,0.29597,1.22605,2.74404,1.89843,0.00906657,0.00906657,0.00906657
35,522.285,1.22692,2.88301,1.80644,0.51625,0.41697,0.42614,0.30263,1.2271,2.71964,1.90629,0.00903829,0.00903829,0.00903829
36,536.577,1.23825,2.84756,1.79569,0.43555,0.49325,0.45807,0.32561,1.19231,2.68035,1.85967,0.00901,0.00901,0.00901
37,551.306,1.21238,2.80187,1.77641,0.42245,0.52093,0.46344,0.32654,1.14801,2.65623,1.81876,0.00898171,0.00898171,0.00898171
38,566.017,1.20653,2.78723,1.77662,0.44177,0.47405,0.48106,0.34322,1.14213,2.6188,1.80472,0.00895343,0.00895343,0.00895343
