epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.9463,3.26255,7.91421,4.14193,0,0,0,0,2.76591,6.87571,3.98061,0.0702857,0.00330159,0.00330159
2,27.9818,3.23438,7.46203,3.88628,0.00404,0.16846,0.00165,0.00041,2.91227,69.8628,5.20594,0.0402419,0.00659113,0.00659113
3,40.9271,2.95019,6.71895,3.51797,0.00547,0.16365,0.00516,0.0015,2.63343,inf,3.7318,0.0101541,0.00983667,0.00983667
4,53.4347,2.52758,6.3288,3.09464,0.05204,0.05259,0.02196,0.00782,2.51146,5.97286,3.34832,0.009802,0.009802,0.009802
5,66.1776,2.2541,5.91461,2.83231,0.08182,0.235,0.07217,0.02688,2.1215,6.46882,2.94524,0.009736,0.009736,0.009736
6,78.4478,2.0421,5.47331,2.63218,0.13567,0.13431,0.09947,0.04275,1.94425,5.00832,2.72713,0.00967,0.00967,0.00967
7,90.9114,1.87191,5.16909,2.46855,0.1238,0.14658,0.09096,0.04258,1.84875,5.50851,2.64211,0.009604,0.009604,0.009604
8,103.279,1.77142,4.88137,2.36068,0.17045,0.2731,0.16088,0.08983,1.69178,4.43614,2.43517,0.009538,0.009538,0.009538
9,115.579,1.67604,4.70988,2.26546,0.13725,0.22761,0.12537,0.07003,1.6573,4.79964,2.42352,0.009472,0.009472,0.009472
10,127.987,1.60792,4.52239,2.17896,0.17736,0.36433,0.19414,0.11383,1.50658,4.20342,2.23953,0.009406,0.009406,0.009406
11,140.308,1.57358,4.42081,2.13358,0.20968,0.32302,0.20617,0.12565,1.48141,4.18404,2.22385,0.00934,0.00934,0.00934
12,152.625,1.51492,4.22704,2.0804,0.19748,0.36251,0.18092,0.10976,1.44426,4.5131,2.15675,0.009274,0.009274,0.009274
13,164.803,1.45154,4.11528,2.02909,0.17392,0.40574,0.24271,0.15316,1.38507,4.5127,2.08461,0.009208,0.009208,0.009208
14,177.508,1.42313,3.9761,2.00244,0.22315,0.40732,0.25874,0.16816,1.33103,4.0557,2.06419,0.009142,0.009142,0.009142
15,190.371,1.37056,3.82772,1.91688,0.29968,0.44987,0.32673,0.22523,1.2594,3.49895,1.94175,0.009076,0.009076,0.009076
16,202.651,1.3401,3.75987,1.91113,0.29755,0.44091,0.32598,0.22018,1.26152,3.53214,1.94119,0.00901,0.00901,0.00901
17,215.051,1.31454,3.67537,1.87949,0.33458,0.52175,0.38506,0.27581,1.15005,3.14897,1.86474,0.008944,0.008944,0.008944
18,227.55,1.30768,3.52375,1.87331,0.2798,0.53428,0.39748,0.28027,1.09002,3.30687,1.77646,0.008878,0.008878,0.008878
19,239.832,1.2606,3.46171,1.82892,0.37506,0.50405,0.40931,0.28925,1.08674,3.26366,1.76552,0.008812,0.008812,0.008812
20,252.155,1.23118,3.36047,1.7827,0.38999,0.49011,0.37689,0.27039,1.08159,3.34297,1.74766,0.008746,0.008746,0.008746
21,264.697,1.19332,3.2807,1.75336,0.40842,0.56126,0.46631,0.3491,1.01246,2.93671,1.69232,0.00868,0.00868,0.00868
22,277.157,1.17919,3.21115,1.72785,0.44163,0.51301,0.48545,0.36302,1.01267,2.79915,1.65886,0.008614,0.008614,0.008614
23,289.673,1.16033,3.11771,1.68776,0.40385,0.62301,0.51927,0.38748,0.98299,2.59219,1.63415,0.008548,0.008548,0.008548
24,301.969,1.12537,3.04548,1.66901,0.44863,0.67512,0.54749,0.42019,0.94782,2.51949,1.5982,0.008482,0.008482,0.008482
25,314.09,1.11787,3.03378,1.66575,0.46188,0.61194,0.55901,0.43015,0.94194,2.5713,1.60679,0.008416,0.008416,0.008416
26,327.13,1.09305,2.93988,1.63294,0.505,0.63466,0.60338,0.46235,0.92031,2.37363,1.54971,0.00835,0.00835,0.00835
27,339.47,1.10423,2.92468,1.64578,0.56121,0.64662,0.63792,0.48144,0.94163,2.27775,1.58557,0.008284,0.008284,0.008284
28,351.67,1.09695,2.82814,1.63598,0.53734,0.62316,0.64095,0.49578,0.90046,2.28137,1.53896,0.008218,0.008218,0.008218
29,363.963,1.05285,2.74228,1.59656,0.56957,0.69167,0.6577,0.51709,0.86966,2.30207,1.5283,0.008152,0.008152,0.008152
30,376.192,1.04164,2.72782,1.58611,0.60857,0.66425,0.69148,0.54826,0.8551,2.12027,1.49972,0.008086,0.008086,0.008086
31,388.488,1.05546,2.68607,1.59537,0.61798,0.6568,0.70535,0.5621,0.8378,2.0897,1.48521,0.00802,0.00802,0.00802
32,400.627,1.04361,2.63435,1.57848,0.5991,0.73226,0.7177,0.56148,0.83428,1.98247,1.49434,0.007954,0.007954,0.007954
33,412.986,1.01073,2.52978,1.55557,0.64063,0.69772,0.72797,0.57697,0.85612,1.95218,1.48527,0.007888,0.007888,0.007888
34,425.327,1.01638,2.59513,1.55542,0.62667,0.72806,0.73979,0.58251,0.83634,1.89739,1.47421,0.007822,0.007822,0.007822
35,437.611,0.99979,2.42878,1.53783,0.66957,0.72241,0.7431,0.57773,0.86028,1.95551,1.47013,0.007756,0.007756,0.007756
36,449.806,1.01021,2.42288,1.53937,0.70748,0.69814,0.77429,0.62431,0.80011,1.82439,1.43513,0.00769,0.00769,0.00769
37,462.334,0.96972,2.32544,1.50255,0.76165,0.77275,0.80027,0.63749,0.7911,1.69592,1.41533,0.007624,0.007624,0.007624
38,474.557,0.95957,2.2648,1.49783,0.77469,0.71504,0.78326,0.63541,0.79769,1.66646,1.43064,0.007558,0.007558,0.007558
39,486.862,0.96192,2.29776,1.49836,0.75319,0.69881,0.78084,0.62635,0.82423,1.78309,1.45479,0.007492,0.007492,0.007492
40,499.341,0.95409,2.24398,1.48594,0.72097,0.71662,0.78456,0.63021,0.80925,1.82466,1.41878,0.007426,0.007426,0.007426
41,511.597,0.94444,2.22797,1.48106,0.83966,0.76011,0.8365,0.67219,0.77165,1.52414,1.39187,0.00736,0.00736,0.00736
42,523.891,0.95789,2.15605,1.49884,0.80268,0.77512,0.83234,0.66119,0.78878,1.58842,1.40382,0.007294,0.007294,0.007294
43,536.207,0.93419,2.15149,1.47454,0.78814,0.78232,0.84042,0.68154,0.75868,1.52126,1.39461,0.007228,0.007228,0.007228
44,548.511,0.91389,2.11552,1.46214,0.86466,0.7547,0.84659,0.69009,0.74867,1.48281,1.36803,0.007162,0.007162,0.007162
45,560.834,0.92966,2.14947,1.46887,0.8207,0.77928,0.84403,0.69135,0.74777,1.47863,1.35956,0.007096,0.007096,0.007096
46,572.983,0.9283,2.08697,1.46957,0.81928,0.77802,0.84805,0.69251,0.76105,1.46535,1.38096,0.00703,0.00703,0.00703
