epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,1215.41,0.52807,0.64103,1.02233,0.90734,0.87417,0.93257,0.86955,0.40127,0.49295,0.9408,0.005215,0.005215,0.005215
31,1257.54,0.52139,0.63545,1.01071,0.90733,0.91178,0.95017,0.88895,0.36642,0.44068,0.9161,0.00505,0.00505,0.00505
32,1300.1,0.52286,0.63548,1.02208,0.92566,0.88599,0.94467,0.88162,0.36935,0.46708,0.92032,0.004885,0.004885,0.004885
33,1342.08,0.50238,0.5917,1.00533,0.93589,0.88791,0.94513,0.8795,0.37556,0.45252,0.92876,0.00472,0.00472,0.00472
34,1384.34,0.49442,0.54799,0.99803,0.93943,0.89664,0.95564,0.89665,0.35578,0.41757,0.90948,0.004555,0.004555,0.004555
35,1427.39,0.48674,0.55821,0.99511,0.91764,0.89504,0.94794,0.88423,0.37266,0.44515,0.93147,0.00439,0.00439,0.00439
36,1469.45,0.49105,0.52907,1.00758,0.87931,0.88911,0.93032,0.86449,0.37899,0.53949,0.93161,0.004225,0.004225,0.004225
37,1512.27,0.482,0.57606,1.00319,0.92593,0.85391,0.93863,0.88237,0.36333,0.46758,0.91207,0.00406,0.00406,0.00406
38,1554.51,0.46693,0.52057,0.9907,0.91988,0.85827,0.93734,0.87013,0.38436,0.47066,0.93347,0.003895,0.003895,0.003895
39,1593.81,0.48566,0.55286,1.00555,0.93613,0.91608,0.95858,0.90936,0.34636,0.37293,0.8985,0.00373,0.00373,0.00373
40,1632.79,0.48769,0.51805,1.02195,0.90061,0.93282,0.96119,0.90684,0.36297,0.38767,0.91179,0.003565,0.003565,0.003565
41,1671.56,0.4494,0.50915,0.98292,0.92873,0.92705,0.95878,0.90808,0.33788,0.38522,0.90372,0.0034,0.0034,0.0034
42,1710.03,0.4655,0.51781,0.99527,0.92833,0.89827,0.95319,0.89834,0.35229,0.41154,0.91188,0.003235,0.003235,0.003235
43,1748.94,0.44854,0.49388,0.97957,0.94565,0.90282,0.9572,0.91111,0.33884,0.38808,0.90414,0.00307,0.00307,0.00307
44,1790.04,0.44436,0.46139,0.97636,0.91876,0.92244,0.9604,0.90894,0.33353,0.37321,0.89857,0.002905,0.002905,0.002905
45,1832.6,0.43614,0.49064,0.96961,0.92268,0.92902,0.96488,0.91061,0.3329,0.36129,0.9024,0.00274,0.00274,0.00274
46,1875.41,0.43758,0.46349,0.97734,0.9356,0.90267,0.95059,0.90811,0.3223,0.40483,0.89259,0.002575,0.002575,0.002575
47,1918.03,0.42641,0.44969,0.97156,0.93147,0.92865,0.96662,0.91728,0.33333,0.34895,0.89629,0.00241,0.00241,0.00241
48,1959.91,0.43379,0.45284,0.97395,0.93661,0.88151,0.9512,0.90916,0.3127,0.41062,0.88265,0.002245,0.002245,0.002245
49,1998.64,0.40807,0.42219,0.96044,0.95641,0.91431,0.96597,0.92539,0.30156,0.32926,0.87714,0.00208,0.00208,0.00208
50,2038.23,0.40836,0.41498,0.96072,0.93618,0.92972,0.96612,0.92517,0.30534,0.33584,0.87808,0.001915,0.001915,0.001915
51,2122.95,0.26086,0.25941,0.86365,0.9439,0.90665,0.95543,0.91182,0.30292,0.38658,0.87709,0.00175,0.00175,0.00175
52,2163.76,0.26923,0.27462,0.87013,0.95129,0.88843,0.96202,0.91857,0.31092,0.36969,0.87842,0.001585,0.001585,0.001585
53,2203.7,0.25537,0.2266,0.85055,0.94514,0.90424,0.95108,0.91019,0.30765,0.3786,0.879,0.00142,0.00142,0.00142
54,2244.29,0.24276,0.23188,0.84486,0.95505,0.90638,0.96052,0.92291,0.29497,0.34923,0.86971,0.001255,0.001255,0.001255
55,2285.06,0.23847,0.21828,0.84361,0.9379,0.91978,0.96027,0.92017,0.30207,0.33744,0.87438,0.00109,0.00109,0.00109
56,2325.28,0.24105,0.21822,0.85282,0.94189,0.91262,0.95892,0.91995,0.28716,0.3459,0.86959,0.000925,0.000925,0.000925
57,2367.02,0.23459,0.20318,0.84072,0.94887,0.90788,0.96081,0.92472,0.29349,0.33622,0.87702,0.00076,0.00076,0.00076
58,2408.07,0.22482,0.19769,0.83969,0.93999,0.91428,0.96037,0.92626,0.28118,0.3274,0.86602,0.000595,0.000595,0.000595
59,2448.78,0.22192,0.19487,0.83603,0.9518,0.90433,0.962,0.9281,0.27561,0.33498,0.86007,0.00043,0.00043,0.00043
60,2491.44,0.21844,0.18396,0.83141,0.94089,0.91404,0.96288,0.93148,0.26999,0.31959,0.8525,0.000265,0.000265,0.000265
