epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1701.5,0.60129,0.70373,1.00481,0.96956,0.94269,0.97562,0.89137,0.41513,0.44485,0.86401,0.00884029,0.00884029,0.00884029
43,1741.62,0.61222,0.71127,1.00859,0.96373,0.95419,0.97551,0.89328,0.42505,0.44884,0.86612,0.008812,0.008812,0.008812
44,1781.73,0.60833,0.71668,1.00396,0.95942,0.95109,0.97745,0.8924,0.4267,0.45665,0.87371,0.00878371,0.00878371,0.00878371
45,1821.36,0.59932,0.70161,0.99819,0.97113,0.95071,0.97576,0.88961,0.43894,0.44169,0.87218,0.00875543,0.00875543,0.00875543
46,1861.41,0.60952,0.70658,1.01101,0.97225,0.94685,0.9713,0.8836,0.44001,0.46781,0.87102,0.00872714,0.00872714,0.00872714
47,1901.33,0.60251,0.70406,1.00037,0.96381,0.95618,0.97722,0.89701,0.42293,0.4335,0.8688,0.00869886,0.00869886,0.00869886
48,1941.36,0.5895,0.68649,0.99823,0.95779,0.96457,0.97581,0.89995,0.40687,0.4378,0.86301,0.00867057,0.00867057,0.00867057
49,1981.33,0.5892,0.68339,1.00059,0.96792,0.9527,0.97636,0.89506,0.41517,0.43531,0.86737,0.00864229,0.00864229,0.00864229
50,2020.89,0.59191,0.69572,0.99855,0.965,0.95898,0.98019,0.90347,0.40151,0.40747,0.8561,0.008614,0.008614,0.008614
51,2061.82,0.59582,0.67891,0.99648,0.96167,0.95635,0.97853,0.89754,0.41051,0.41921,0.85985,0.00858571,0.00858571,0.00858571
52,2101.91,0.58833,0.66584,1.00211,0.96389,0.96288,0.9759,0.89702,0.41935,0.42258,0.87434,0.00855743,0.00855743,0.00855743
53,2141.84,0.58772,0.67816,0.99378,0.95897,0.96465,0.97728,0.8937,0.43181,0.43386,0.86937,0.00852914,0.00852914,0.00852914
54,2181.83,0.58567,0.66205,0.99525,0.97738,0.95361,0.97913,0.90061,0.40886,0.41625,0.85771,0.00850086,0.00850086,0.00850086
55,2221.69,0.58007,0.66091,0.99408,0.9684,0.95778,0.98199,0.90691,0.40923,0.41094,0.86282,0.00847257,0.00847257,0.00847257
56,2261.9,0.58383,0.66273,0.99029,0.97467,0.95652,0.97834,0.90185,0.40106,0.41487,0.85974,0.00844429,0.00844429,0.00844429
57,2301.7,0.57741,0.65355,0.9949,0.96616,0.95185,0.97724,0.90028,0.4054,0.42274,0.85958,0.008416,0.008416,0.008416
58,2342.13,0.5724,0.63802,0.98892,0.96723,0.94896,0.97369,0.89668,0.40294,0.44156,0.86223,0.00838771,0.00838771,0.00838771
59,2382.08,0.56804,0.63689,0.99319,0.96664,0.95817,0.97418,0.89703,0.401,0.42041,0.85793,0.00835943,0.00835943,0.00835943
60,2422.29,0.57886,0.64928,0.99712,0.96876,0.95253,0.97522,0.90079,0.40313,0.43955,0.86704,0.00833114,0.00833114,0.00833114
61,2462.28,0.57729,0.63225,0.98969,0.97432,0.95505,0.97653,0.89882,0.40528,0.41086,0.85547,0.00830286,0.00830286,0.00830286
62,2502.33,0.56676,0.63073,0.98554,0.97417,0.94391,0.97591,0.9031,0.39791,0.41843,0.86115,0.00827457,0.00827457,0.00827457
63,2542.19,0.56644,0.62708,0.98214,0.97082,0.96047,0.97897,0.90256,0.40692,0.40532,0.85691,0.00824629,0.00824629,0.00824629
64,2582.29,0.57835,0.6444,0.99024,0.95703,0.95557,0.97397,0.89997,0.40095,0.42174,0.85191,0.008218,0.008218,0.008218
65,2622.26,0.5641,0.63821,0.98731,0.96675,0.95738,0.97486,0.90117,0.39125,0.40569,0.85154,0.00818971,0.00818971,0.00818971
