epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,657.521,0.93072,2.09022,1.45022,0.70747,0.698,0.75689,0.59451,0.82292,1.73008,1.42016,0.008812,0.008812,0.008812
44,673.373,0.93387,2.13546,1.4691,0.73797,0.69526,0.75819,0.60747,0.80543,1.61515,1.39915,0.00878371,0.00878371,0.00878371
45,687.224,0.95012,2.13952,1.47862,0.72121,0.76442,0.80935,0.65137,0.75166,1.45219,1.3652,0.00875543,0.00875543,0.00875543
46,701.509,0.93282,2.0807,1.46299,0.78395,0.69096,0.78933,0.63815,0.7442,1.55085,1.36296,0.00872714,0.00872714,0.00872714
47,714.856,0.92711,2.02764,1.44474,0.68065,0.70888,0.76092,0.60039,0.77079,1.62225,1.39042,0.00869886,0.00869886,0.00869886
48,728.33,0.89847,1.96859,1.41234,0.80909,0.68491,0.77972,0.6413,0.74596,1.47896,1.36475,0.00867057,0.00867057,0.00867057
49,741.675,0.91119,1.96745,1.4295,0.74255,0.72799,0.79813,0.64532,0.75097,1.44593,1.37869,0.00864229,0.00864229,0.00864229
50,754.932,0.91683,1.99008,1.43293,0.77543,0.66967,0.79034,0.64051,0.74162,1.54889,1.35733,0.008614,0.008614,0.008614
51,768.392,0.89992,1.95982,1.41857,0.74192,0.74453,0.80281,0.65902,0.73074,1.42548,1.34732,0.00858571,0.00858571,0.00858571
52,781.447,0.87612,1.92479,1.40716,0.79001,0.7145,0.80475,0.6518,0.736,1.44177,1.34427,0.00855743,0.00855743,0.00855743
53,794.779,0.88222,1.9169,1.41654,0.79428,0.74065,0.81921,0.67372,0.72397,1.35802,1.32844,0.00852914,0.00852914,0.00852914
54,808.098,0.8992,1.91774,1.42133,0.80188,0.71587,0.80661,0.67335,0.68298,1.33582,1.29715,0.00850086,0.00850086,0.00850086
55,821.98,0.87118,1.84617,1.38376,0.79018,0.70501,0.80948,0.66911,0.70909,1.407,1.30985,0.00847257,0.00847257,0.00847257
56,835.511,0.87489,1.84059,1.39716,0.76998,0.76316,0.83045,0.68632,0.71043,1.29346,1.32291,0.00844429,0.00844429,0.00844429
57,848.842,0.86191,1.83663,1.37743,0.8249,0.74099,0.83198,0.69353,0.69579,1.30203,1.30204,0.008416,0.008416,0.008416
58,862.375,0.85025,1.84061,1.37203,0.79245,0.74545,0.8169,0.67935,0.70182,1.3251,1.30876,0.00838771,0.00838771,0.00838771
59,875.448,0.85521,1.80809,1.38578,0.84047,0.69203,0.81712,0.67268,0.69823,1.36252,1.29185,0.00835943,0.00835943,0.00835943
60,888.863,0.83294,1.75191,1.36902,0.8406,0.75082,0.83343,0.68933,0.69254,1.28212,1.30342,0.00833114,0.00833114,0.00833114
61,902.124,0.85774,1.73237,1.37099,0.84502,0.74977,0.84793,0.70546,0.68528,1.22056,1.29536,0.00830286,0.00830286,0.00830286
62,915.353,0.86357,1.79725,1.38139,0.85122,0.75509,0.83225,0.69146,0.71247,1.25742,1.30486,0.00827457,0.00827457,0.00827457
63,928.653,0.84614,1.74094,1.36784,0.82924,0.78701,0.86349,0.71906,0.68795,1.17858,1.28589,0.00824629,0.00824629,0.00824629
64,942.07,0.83517,1.73381,1.35974,0.80608,0.80589,0.85231,0.71112,0.67299,1.18069,1.2714,0.008218,0.008218,0.008218
65,955.425,0.82914,1.71601,1.3532,0.84934,0.771,0.8484,0.71323,0.67462,1.20463,1.27968,0.00818971,0.00818971,0.00818971
66,968.898,0.85555,1.77413,1.38121,0.84716,0.77946,0.86534,0.71324,0.68874,1.19214,1.28541,0.00816143,0.00816143,0.00816143
67,982.02,0.83901,1.74544,1.35591,0.7975,0.78696,0.84734,0.71194,0.67064,1.22135,1.27524,0.00813314,0.00813314,0.00813314
68,995.267,0.81805,1.71216,1.34326,0.87354,0.78046,0.87714,0.73323,0.67276,1.12386,1.26374,0.00810486,0.00810486,0.00810486
69,1009.05,0.81737,1.69465,1.33551,0.8521,0.77262,0.85842,0.71837,0.65585,1.1762,1.25996,0.00807657,0.00807657,0.00807657
70,1022.64,0.82183,1.63137,1.3351,0.86898,0.79158,0.87761,0.73517,0.64834,1.11124,1.25027,0.00804829,0.00804829,0.00804829
71,1035.91,0.83325,1.65581,1.34929,0.83833,0.75982,0.83684,0.70643,0.66586,1.23132,1.26571,0.00802,0.00802,0.00802
72,1049.2,0.82052,1.72816,1.34306,0.88206,0.77325,0.87844,0.73897,0.6538,1.08141,1.25279,0.00799171,0.00799171,0.00799171
73,1062.54,0.80611,1.62899,1.33262,0.84433,0.79374,0.87692,0.73456,0.65818,1.09747,1.26774,0.00796343,0.00796343,0.00796343
74,1075.82,0.8011,1.62055,1.32771,0.83046,0.81937,0.87344,0.72612,0.65894,1.1372,1.25885,0.00793514,0.00793514,0.00793514
75,1089.36,0.78988,1.59903,1.31413,0.85769,0.7874,0.868,0.73052,0.65289,1.12469,1.25093,0.00790686,0.00790686,0.00790686
