epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2140.09,0.60366,0.64983,0.9992,0.98522,0.98264,0.98101,0.88266,0.49237,0.45899,0.90877,0.000371313,0.000371313,0.000371313
43,2167.12,0.58849,0.67089,1.00153,0.98484,0.9833,0.9811,0.88235,0.49915,0.46905,0.91629,0.000365125,0.000365125,0.000365125
44,2194.34,0.5957,0.651,1.00118,0.97495,0.98358,0.9813,0.87961,0.51374,0.45093,0.92068,0.000358938,0.000358938,0.000358938
45,2221.25,0.59691,0.64874,0.99506,0.97154,0.98321,0.98219,0.88113,0.49933,0.47668,0.91419,0.00035275,0.00035275,0.00035275
46,2248.38,0.5953,0.64232,0.98938,0.98179,0.98476,0.98344,0.88515,0.49374,0.44881,0.91633,0.000346563,0.000346563,0.000346563
47,2275.61,0.57551,0.61762,0.983,0.98342,0.97866,0.98532,0.88464,0.49198,0.43495,0.91062,0.000340375,0.000340375,0.000340375
48,2302.62,0.57854,0.64132,0.98785,0.97987,0.98481,0.98331,0.88442,0.50033,0.45992,0.91616,0.000334188,0.000334188,0.000334188
49,2329.61,0.57,0.61581,0.98485,0.98393,0.98005,0.98134,0.88614,0.48067,0.44335,0.90151,0.000328,0.000328,0.000328
50,2356.92,0.58784,0.624,0.98842,0.98427,0.98372,0.98372,0.88915,0.48407,0.42226,0.90759,0.000321812,0.000321812,0.000321812
51,2384.4,0.56525,0.61007,0.97465,0.98511,0.98384,0.98306,0.89032,0.46718,0.42628,0.90024,0.000315625,0.000315625,0.000315625
52,2411.84,0.5681,0.59762,0.98495,0.98385,0.98805,0.98415,0.88893,0.47932,0.42617,0.90603,0.000309437,0.000309437,0.000309437
53,2439.11,0.55943,0.59035,0.98243,0.98239,0.98686,0.98293,0.89441,0.48774,0.43468,0.91767,0.00030325,0.00030325,0.00030325
54,2466.32,0.57039,0.59108,0.97939,0.98437,0.98833,0.98374,0.89722,0.47499,0.44844,0.89688,0.000297063,0.000297063,0.000297063
55,2493.89,0.55382,0.5797,0.97848,0.98291,0.9875,0.98179,0.88912,0.48188,0.4399,0.9055,0.000290875,0.000290875,0.000290875
56,2521.41,0.5475,0.58166,0.9794,0.9816,0.98671,0.98029,0.88881,0.48277,0.42014,0.90401,0.000284688,0.000284688,0.000284688
57,2548.81,0.56071,0.5724,0.98013,0.98183,0.9776,0.98055,0.89426,0.46658,0.43502,0.89719,0.0002785,0.0002785,0.0002785
58,2575.88,0.55109,0.56143,0.97484,0.9691,0.97681,0.98018,0.89158,0.4679,0.44735,0.8973,0.000272313,0.000272313,0.000272313
59,2603.22,0.55271,0.57053,0.97647,0.983,0.98884,0.98465,0.89498,0.47195,0.41886,0.901,0.000266125,0.000266125,0.000266125
60,2676.43,0.54848,0.56817,0.97572,0.984,0.98596,0.98382,0.88861,0.48328,0.40661,0.90245,0.000259938,0.000259938,0.000259938
61,2703.26,0.54987,0.56671,0.97202,0.98632,0.98851,0.98232,0.89748,0.46457,0.40896,0.89595,0.00025375,0.00025375,0.00025375
62,2730.64,0.55626,0.57466,0.9724,0.97558,0.98793,0.98164,0.89158,0.47095,0.42144,0.89697,0.000247563,0.000247563,0.000247563
63,2758.05,0.53296,0.54535,0.96913,0.9851,0.98715,0.98353,0.89612,0.46935,0.41957,0.89896,0.000241375,0.000241375,0.000241375
64,2785.4,0.53906,0.53476,0.96383,0.98443,0.98902,0.98271,0.89706,0.46921,0.41726,0.89589,0.000235188,0.000235188,0.000235188
65,2812.7,0.53252,0.53161,0.97071,0.98415,0.98599,0.98278,0.8945,0.47764,0.41467,0.90097,0.000229,0.000229,0.000229
66,2840.26,0.54028,0.5298,0.97369,0.98557,0.98902,0.98384,0.89523,0.47651,0.3956,0.89893,0.000222813,0.000222813,0.000222813
67,2867.62,0.53714,0.54295,0.96888,0.98621,0.98292,0.98136,0.89699,0.48128,0.4056,0.90064,0.000216625,0.000216625,0.000216625
68,2894.98,0.53687,0.53887,0.96486,0.97833,0.98156,0.98189,0.89546,0.46322,0.4145,0.89315,0.000210437,0.000210437,0.000210437
69,2922.2,0.53235,0.52541,0.96671,0.98477,0.98555,0.98064,0.8971,0.46858,0.40246,0.89397,0.00020425,0.00020425,0.00020425
70,2949.36,0.53419,0.5183,0.96627,0.98204,0.98185,0.98141,0.89292,0.47369,0.4235,0.89873,0.000198063,0.000198063,0.000198063
71,2976.61,0.53045,0.50235,0.96817,0.97599,0.98515,0.98271,0.89606,0.46799,0.41522,0.89471,0.000191875,0.000191875,0.000191875
