epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,931.532,0.75727,1.25138,1.13149,0.84003,0.87518,0.94123,0.8012,0.61223,0.92589,1.11067,0.00884029,0.00884029,0.00884029
43,953.511,0.75313,1.26144,1.12671,0.94528,0.88204,0.9587,0.81181,0.62858,0.82311,1.10207,0.008812,0.008812,0.008812
44,975.681,0.73179,1.17633,1.12376,0.92995,0.90774,0.96769,0.83551,0.57098,0.77094,1.06785,0.00878371,0.00878371,0.00878371
45,997.443,0.73384,1.19542,1.12744,0.88145,0.86273,0.9359,0.7939,0.6202,0.93044,1.11124,0.00875543,0.00875543,0.00875543
46,1019.69,0.7153,1.12018,1.11223,0.95106,0.92958,0.97024,0.83178,0.60846,0.73048,1.11569,0.00872714,0.00872714,0.00872714
47,1041.52,0.75977,1.1989,1.13804,0.8982,0.84688,0.93499,0.7936,0.62764,0.92107,1.11853,0.00869886,0.00869886,0.00869886
48,1063.4,0.74561,1.16941,1.13541,0.93216,0.88736,0.95329,0.8184,0.60589,0.78732,1.10233,0.00867057,0.00867057,0.00867057
49,1085.45,0.73538,1.10098,1.12382,0.91514,0.93222,0.96772,0.82945,0.60134,0.75438,1.09714,0.00864229,0.00864229,0.00864229
50,1107.33,0.74254,1.17854,1.12833,0.90934,0.93462,0.96406,0.83201,0.60416,0.75739,1.10222,0.008614,0.008614,0.008614
51,1129.1,0.74745,1.12854,1.12476,0.86297,0.86622,0.93034,0.77836,0.66831,1.01044,1.1638,0.00858571,0.00858571,0.00858571
52,1152.86,0.7215,1.1188,1.1146,0.91997,0.94342,0.96286,0.82361,0.6107,0.77409,1.09557,0.00855743,0.00855743,0.00855743
53,1176.4,0.71314,1.08501,1.11898,0.95022,0.91579,0.96249,0.83861,0.58583,0.78194,1.0769,0.00852914,0.00852914,0.00852914
