epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,991.407,0.67075,0.77034,1.00133,0.96279,0.96887,0.97027,0.86138,0.5252,0.55478,0.86935,0.00884029,0.00884029,0.00884029
43,1014.24,0.66637,0.78684,0.99705,0.96688,0.98424,0.97623,0.86668,0.51085,0.51596,0.87295,0.008812,0.008812,0.008812
44,1036.64,0.65857,0.77474,0.99899,0.96543,0.95766,0.97216,0.86766,0.52149,0.54934,0.85891,0.00878371,0.00878371,0.00878371
45,1059.3,0.65751,0.79632,1.00084,0.96526,0.9634,0.97807,0.8606,0.54006,0.57393,0.8758,0.00875543,0.00875543,0.00875543
46,1082.1,0.65491,0.75506,0.99871,0.97795,0.98286,0.98223,0.87677,0.51672,0.46206,0.869,0.00872714,0.00872714,0.00872714
47,1104.9,0.6637,0.76596,1.00351,0.97087,0.96441,0.98215,0.87558,0.51392,0.51697,0.86387,0.00869886,0.00869886,0.00869886
48,1127.68,0.65338,0.75039,1.00056,0.97237,0.9615,0.98356,0.8766,0.5067,0.50973,0.8609,0.00867057,0.00867057,0.00867057
49,1150.33,0.65139,0.74051,0.9977,0.96858,0.96487,0.97532,0.86019,0.54903,0.55941,0.87219,0.00864229,0.00864229,0.00864229
50,1172.95,0.63441,0.74935,0.98981,0.97447,0.9816,0.97847,0.87242,0.51463,0.49629,0.87467,0.008614,0.008614,0.008614
51,1196.46,0.65708,0.74501,1.0014,0.97771,0.98068,0.97924,0.86885,0.51824,0.52419,0.86816,0.00858571,0.00858571,0.00858571
52,1218.55,0.63996,0.73796,0.99275,0.97503,0.97797,0.9752,0.86532,0.51874,0.48325,0.8754,0.00855743,0.00855743,0.00855743
53,1241.58,0.63272,0.72112,0.99656,0.97615,0.98059,0.97972,0.87717,0.51133,0.47107,0.86533,0.00852914,0.00852914,0.00852914
54,1263.72,0.63233,0.71266,0.9855,0.97473,0.97681,0.98015,0.87302,0.51933,0.51005,0.87383,0.00850086,0.00850086,0.00850086
55,1285.7,0.62607,0.69387,0.98528,0.97217,0.96646,0.97926,0.87794,0.50163,0.48713,0.86028,0.00847257,0.00847257,0.00847257
56,1307.9,0.62698,0.71102,0.98533,0.97955,0.9822,0.9789,0.87328,0.51929,0.47425,0.86854,0.00844429,0.00844429,0.00844429
57,1330.01,0.62914,0.71773,0.9937,0.9771,0.98416,0.98534,0.87844,0.51301,0.47745,0.86827,0.008416,0.008416,0.008416
58,1352.27,0.62624,0.70492,0.98909,0.97089,0.97016,0.97906,0.87144,0.51697,0.50997,0.8718,0.00838771,0.00838771,0.00838771
59,1374.65,0.62766,0.71005,0.98617,0.97366,0.97473,0.98011,0.87987,0.49919,0.45731,0.86237,0.00835943,0.00835943,0.00835943
60,1396.93,0.63448,0.70554,0.9887,0.98173,0.97531,0.981,0.86744,0.52175,0.49324,0.87179,0.00833114,0.00833114,0.00833114
61,1419.13,0.6212,0.70585,0.98277,0.97282,0.97693,0.9808,0.88446,0.49864,0.47273,0.85572,0.00830286,0.00830286,0.00830286
62,1443,0.62428,0.6988,0.99369,0.9667,0.9757,0.97695,0.86974,0.50714,0.5187,0.86669,0.00827457,0.00827457,0.00827457
63,1467.18,0.61684,0.69303,0.98587,0.98342,0.97929,0.98323,0.87377,0.50526,0.49025,0.87505,0.00824629,0.00824629,0.00824629
64,1491.16,0.61819,0.6836,0.98401,0.98061,0.97717,0.97771,0.87556,0.49935,0.46357,0.86298,0.008218,0.008218,0.008218
65,1514.96,0.61462,0.68756,0.98604,0.97823,0.98122,0.97854,0.87332,0.50903,0.45482,0.86945,0.00818971,0.00818971,0.00818971
66,1538.68,0.62209,0.68578,0.98572,0.98053,0.9837,0.97912,0.86372,0.52802,0.47723,0.8712,0.00816143,0.00816143,0.00816143
67,1561.67,0.60828,0.67169,0.98315,0.97731,0.97274,0.9807,0.87933,0.51744,0.47303,0.86327,0.00813314,0.00813314,0.00813314
68,1584.21,0.60743,0.66424,0.97651,0.97663,0.96801,0.9812,0.87496,0.50822,0.49319,0.85886,0.00810486,0.00810486,0.00810486
69,1607.05,0.60137,0.65496,0.97341,0.97107,0.97322,0.97599,0.8727,0.50297,0.4828,0.86055,0.00807657,0.00807657,0.00807657
70,1629.77,0.61119,0.68858,0.98417,0.97633,0.9768,0.97951,0.87048,0.5248,0.47086,0.86959,0.00804829,0.00804829,0.00804829
71,1652.46,0.5964,0.65429,0.97493,0.97948,0.97089,0.97663,0.87336,0.51521,0.47638,0.86525,0.00802,0.00802,0.00802
