epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,30.8208,0.86427,3.82288,1.22191,0.34297,0.58127,0.39252,0.34063,0.54902,2.69652,1.01404,0.0702222,0.00330864,0.00330864
2,60.6765,0.7823,2.5254,1.14111,0.52444,0.70533,0.67699,0.5786,0.59888,1.84169,1.05868,0.0402034,0.00662319,0.00662319
3,89.9413,0.81255,2.07511,1.13136,0.60068,0.72668,0.71577,0.58244,0.64909,2.36938,1.085,0.0101658,0.00991888,0.00991888
4,118.387,0.85664,1.90588,1.16656,0.68283,0.74796,0.80167,0.6496,0.69321,1.75133,1.13378,0.00991514,0.00991514,0.00991514
5,148.082,0.85765,1.69564,1.17464,0.75883,0.81096,0.86338,0.69984,0.69019,1.52815,1.10834,0.00988686,0.00988686,0.00988686
6,176.439,0.83741,1.55902,1.15247,0.84843,0.88701,0.924,0.76757,0.64274,1.15111,1.09239,0.00985857,0.00985857,0.00985857
7,204.53,0.82086,1.44569,1.15041,0.88303,0.86272,0.93151,0.77701,0.66728,1.16349,1.09226,0.00983029,0.00983029,0.00983029
8,234.21,0.8016,1.35629,1.12988,0.88752,0.89774,0.94972,0.80077,0.64006,1.04282,1.07967,0.009802,0.009802,0.009802
9,261.943,0.80018,1.29904,1.13718,0.87586,0.92065,0.95627,0.80803,0.61073,0.9869,1.054,0.00977371,0.00977371,0.00977371
10,290.116,0.78696,1.2868,1.13982,0.89545,0.91725,0.95648,0.80242,0.62448,1.01901,1.0596,0.00974543,0.00974543,0.00974543
11,317.861,0.75732,1.19584,1.11128,0.92482,0.90239,0.95079,0.81352,0.60599,0.90789,1.04563,0.00971714,0.00971714,0.00971714
12,345.343,0.74563,1.14036,1.10663,0.92112,0.91272,0.96217,0.82601,0.5914,0.9187,1.03361,0.00968886,0.00968886,0.00968886
