epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.493,0.89767,5.54589,1.14469,0.0953,0.46828,0.13693,0.11874,0.61754,3.92441,0.93522,0.0702222,0.00330864,0.00330864
2,35.582,0.89327,4.14734,1.09963,0.25314,0.56321,0.32868,0.26697,0.65516,3.21573,0.94298,0.0401565,0.00657622,0.00657622
3,51.1162,0.93879,3.58669,1.09657,0.40879,0.49688,0.42655,0.32988,0.7776,3.3107,0.99136,0.0100247,0.0097778,0.0097778
4,67.3742,0.97686,3.30294,1.10481,0.48709,0.48626,0.47808,0.3625,0.81477,4.06876,1.01135,0.009703,0.009703,0.009703
5,83.8961,0.9825,3.03111,1.11501,0.51619,0.62611,0.60488,0.46381,0.77594,2.71691,0.97621,0.009604,0.009604,0.009604
6,100.922,0.94227,2.74234,1.08632,0.63339,0.55532,0.64484,0.52204,0.69491,2.4028,0.94836,0.009505,0.009505,0.009505
7,117.651,0.91456,2.51626,1.07295,0.74334,0.78045,0.8243,0.67215,0.69892,1.76493,0.94277,0.009406,0.009406,0.009406
8,134.611,0.89354,2.3271,1.06145,0.72481,0.77362,0.83113,0.67957,0.71134,1.75281,0.93126,0.009307,0.009307,0.009307
9,151.55,0.88292,2.19499,1.05066,0.81919,0.80599,0.88411,0.72192,0.71627,1.515,0.93713,0.009208,0.009208,0.009208
10,167.998,0.8735,2.08183,1.05394,0.80363,0.81771,0.89622,0.73847,0.67673,1.5392,0.93283,0.009109,0.009109,0.009109
11,184.247,0.84165,1.94528,1.04206,0.75458,0.7983,0.86536,0.73142,0.65217,1.49252,0.91028,0.00901,0.00901,0.00901
12,200.742,0.82152,1.85116,1.03239,0.90279,0.87801,0.93878,0.79518,0.61969,1.17275,0.89673,0.008911,0.008911,0.008911
13,217.313,0.83699,1.79725,1.04401,0.87822,0.89928,0.9491,0.80536,0.63062,1.19533,0.90161,0.008812,0.008812,0.008812
14,234.133,0.83607,1.71271,1.0372,0.89572,0.9247,0.94124,0.79808,0.65372,1.0778,0.90765,0.008713,0.008713,0.008713
15,250.52,0.81353,1.63181,1.02651,0.93321,0.93537,0.96377,0.81435,0.60859,0.99259,0.89217,0.008614,0.008614,0.008614
16,266.867,0.79182,1.61398,1.02327,0.94156,0.91384,0.97105,0.831,0.61563,1.0562,0.88375,0.008515,0.008515,0.008515
17,284.226,0.78875,1.49394,1.01038,0.93041,0.89097,0.96021,0.82003,0.61438,1.05619,0.89158,0.008416,0.008416,0.008416
18,301.503,0.7948,1.46652,1.01769,0.94272,0.94689,0.96968,0.83692,0.59883,0.92804,0.88301,0.008317,0.008317,0.008317
19,318.362,0.78775,1.42801,1.02063,0.93756,0.93037,0.95892,0.82362,0.57986,0.98785,0.88505,0.008218,0.008218,0.008218
20,335.965,0.77502,1.37766,1.01788,0.94382,0.92446,0.96405,0.83193,0.58248,0.90835,0.88381,0.008119,0.008119,0.008119
21,352.766,0.76624,1.34477,1.00753,0.95462,0.95315,0.97439,0.84578,0.56813,0.80205,0.8775,0.00802,0.00802,0.00802
