epoch;time;train/box_loss;train/cls_loss;train/dfl_loss;metrics/precision(B);metrics/recall(B);metrics/mAP50(B);metrics/mAP50-95(B);val/box_loss;val/cls_loss;val/dfl_loss;lr/pg0;lr/pg1;lr/pg2
44;951.9;0.65378;0.77213;0.99912;0.96549;0.97958;0.97434;0.86461;0.52477;0.53142;0.87125;0.00878371;0.00878371;0.00878371
45;973.396;0.65783;0.77976;0.99833;0.97111;0.975;0.97794;0.86578;0.52972;0.51961;0.8657;0.00875543;0.00875543;0.00875543
46;994.86;0.64387;0.75591;0.9932;0.97112;0.97725;0.97812;0.87336;0.50285;0.50255;0.86158;0.00872714;0.00872714;0.00872714
47;1016.65;0.65629;0.75936;100.064;0.97254;0.9792;0.97988;0.8717;0.50661;0.48871;0.86078;0.00869886;0.00869886;0.00869886
48;1038.38;0.64774;0.76585;0.99732;0.97022;0.97037;0.97978;0.86902;0.51182;0.52439;0.86875;0.00867057;0.00867057;0.00867057
49;1059.64;0.64916;0.74471;0.9922;0.97006;0.96509;0.97071;0.85438;0.52858;0.55476;0.86579;0.00864229;0.00864229;0.00864229
50;1081.05;0.63761;0.75804;0.98767;0.96554;0.97232;0.97619;0.8688;0.52448;0.53468;0.8674;0.008614;0.008614;0.008614
51;1102.47;0.65403;0.73377;0.99963;0.97849;0.98056;0.9838;0.87731;0.51514;0.48648;0.88026;0.00858571;0.00858571;0.00858571
52;1124.38;0.63283;0.73428;0.99104;0.9784;0.98546;0.97717;0.86929;0.52727;0.48994;0.87644;0.00855743;0.00855743;0.00855743
53;1146.47;0.63143;0.71964;0.99499;0.97917;0.98037;0.98121;0.87723;0.50682;0.49367;0.86545;0.00852914;0.00852914;0.00852914
54;1167.83;0.62666;0.70209;0.98087;0.97941;0.98078;0.98229;0.87343;0.52683;0.493;0.8726;0.00850086;0.00850086;0.00850086
55;1189;0.62455;0.70756;0.98692;0.97464;0.96596;0.97735;0.87489;0.50404;0.50097;0.85812;0.00847257;0.00847257;0.00847257
56;1210.12;0.62801;0.71572;0.98453;0.96939;0.97927;0.9801;0.8784;0.51812;0.48336;0.87454;0.00844429;0.00844429;0.00844429
57;1231.75;0.62828;0.7223;0.9928;0.97176;0.97553;0.9773;0.87063;0.51278;0.49221;0.86306;0.008416;0.008416;0.008416
