epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,280.401,1.03977,2.47955,1.61702,0.72185,0.19869,0.46077,0.41776,0.85717,2.04141,1.52388,0.00934943,0.00934943,0.00934943
25,291.985,1.05231,2.50274,1.63747,0.70168,0.22927,0.46816,0.42311,0.8522,2.07892,1.5189,0.00932114,0.00932114,0.00932114
26,303.692,1.03227,2.41758,1.6147,0.74491,0.35354,0.55613,0.49141,0.80694,1.88553,1.47593,0.00929286,0.00929286,0.00929286
27,315.341,1.03476,2.39217,1.6055,0.74106,0.35471,0.55602,0.48977,0.78654,1.91251,1.45415,0.00926457,0.00926457,0.00926457
28,327.102,1.01063,2.34544,1.58539,0.80208,0.31273,0.56452,0.48117,0.87938,2.04286,1.53978,0.00923629,0.00923629,0.00923629
29,338.961,0.98101,2.27268,1.55799,0.74473,0.37012,0.56215,0.48484,0.79405,1.91469,1.46469,0.009208,0.009208,0.009208
30,351.159,0.98041,2.2592,1.54936,0.64788,0.33184,0.51336,0.45256,0.81296,2.13627,1.48107,0.00917971,0.00917971,0.00917971
31,362.947,0.98545,2.1928,1.56109,0.8358,0.36545,0.60502,0.54438,0.75953,1.87008,1.438,0.00915143,0.00915143,0.00915143
32,375.678,0.96794,2.1897,1.53139,0.78391,0.38104,0.59038,0.51793,0.74644,1.77368,1.41064,0.00912314,0.00912314,0.00912314
33,387.696,0.92712,2.11368,1.50495,0.73746,0.37706,0.56594,0.50549,0.74278,1.75188,1.38813,0.00909486,0.00909486,0.00909486
34,399.587,0.952,2.10069,1.52507,0.81519,0.40467,0.62146,0.54977,0.77339,1.74174,1.41841,0.00906657,0.00906657,0.00906657
35,411.344,0.91779,2.03401,1.49181,0.88749,0.44097,0.67674,0.60969,0.72739,1.74361,1.37966,0.00903829,0.00903829,0.00903829
36,423.118,0.94314,2.02378,1.50252,0.8203,0.57789,0.7146,0.62533,0.77115,1.58921,1.41801,0.00901,0.00901,0.00901
37,434.882,0.90706,1.9857,1.47256,0.84204,0.50369,0.68391,0.60595,0.71592,1.51661,1.36952,0.00898171,0.00898171,0.00898171
38,446.683,0.89042,1.93401,1.46446,0.92814,0.47918,0.70829,0.62417,0.749,1.50054,1.39474,0.00895343,0.00895343,0.00895343
39,458.383,0.88954,1.89226,1.46098,0.80548,0.43018,0.62387,0.55276,0.74465,1.54768,1.38391,0.00892514,0.00892514,0.00892514
40,470.124,0.88708,1.9419,1.45473,0.90666,0.48134,0.7087,0.63546,0.73053,1.60791,1.3661,0.00889686,0.00889686,0.00889686
41,481.906,0.88161,1.89353,1.4522,0.90215,0.49918,0.70793,0.63553,0.71593,1.44174,1.34138,0.00886857,0.00886857,0.00886857
42,493.738,0.894,1.88104,1.46742,0.94259,0.56637,0.76203,0.68192,0.68982,1.35589,1.32008,0.00884029,0.00884029,0.00884029
43,505.626,0.86083,1.82224,1.42717,0.9068,0.50005,0.71277,0.62746,0.6962,1.49126,1.33099,0.008812,0.008812,0.008812
44,517.692,0.85304,1.80146,1.43314,0.9192,0.59261,0.76736,0.68219,0.67534,1.30913,1.3024,0.00878371,0.00878371,0.00878371
45,529.751,0.87011,1.8262,1.44451,0.86819,0.53401,0.71018,0.62668,0.72396,1.57369,1.34577,0.00875543,0.00875543,0.00875543
46,542.336,0.87299,1.81612,1.45017,0.91375,0.50394,0.71883,0.64698,0.71228,1.41195,1.33048,0.00872714,0.00872714,0.00872714
47,554.253,0.84504,1.73477,1.41745,0.88955,0.527,0.71548,0.64202,0.65215,1.5944,1.28768,0.00869886,0.00869886,0.00869886
48,566.226,0.82392,1.70968,1.38357,0.92671,0.55499,0.75273,0.68518,0.6569,1.25241,1.27588,0.00867057,0.00867057,0.00867057
49,578.481,0.8401,1.71672,1.40324,0.93083,0.69372,0.82469,0.73243,0.6529,1.22503,1.2765,0.00864229,0.00864229,0.00864229
50,590.859,0.84865,1.7132,1.40848,0.92613,0.6136,0.78015,0.7062,0.63462,1.25828,1.26429,0.008614,0.008614,0.008614
51,602.906,0.81466,1.64823,1.37883,0.8856,0.65474,0.78024,0.70909,0.61516,1.23828,1.24271,0.00858571,0.00858571,0.00858571
52,615.083,0.80168,1.66671,1.37252,0.89532,0.60548,0.76855,0.68574,0.66072,1.36498,1.27885,0.00855743,0.00855743,0.00855743
53,627.156,0.81129,1.6518,1.38583,0.90454,0.60974,0.77164,0.68603,0.65331,1.37669,1.27548,0.00852914,0.00852914,0.00852914
54,639.319,0.83109,1.64039,1.39795,0.95301,0.65154,0.80829,0.7296,0.62305,1.19038,1.24978,0.00850086,0.00850086,0.00850086
55,651.115,0.80536,1.5639,1.3663,0.90123,0.55365,0.73936,0.66392,0.64833,1.47581,1.26359,0.00847257,0.00847257,0.00847257
56,663.024,0.79399,1.57335,1.35695,0.90751,0.6198,0.78082,0.71233,0.61323,1.27215,1.25132,0.00844429,0.00844429,0.00844429
57,675.325,0.79692,1.59516,1.36903,0.94243,0.66043,0.81578,0.74974,0.59156,1.10653,1.21919,0.008416,0.008416,0.008416
58,687.456,0.78631,1.55123,1.34957,0.92531,0.7086,0.83685,0.74101,0.64336,1.17706,1.25761,0.00838771,0.00838771,0.00838771
59,699.34,0.79125,1.5275,1.3554,0.92686,0.62907,0.7957,0.72345,0.63541,1.20328,1.24202,0.00835943,0.00835943,0.00835943
60,711.498,0.78073,1.56468,1.35174,0.9577,0.63596,0.80698,0.73281,0.6111,1.14691,1.22831,0.00833114,0.00833114,0.00833114
61,723.51,0.78319,1.54218,1.34094,0.93068,0.70245,0.83218,0.75018,0.63874,1.09848,1.23643,0.00830286,0.00830286,0.00830286
62,735.643,0.7838,1.55888,1.34747,0.92405,0.69565,0.8249,0.74854,0.60489,1.0599,1.22831,0.00827457,0.00827457,0.00827457
63,747.594,0.7773,1.47288,1.3354,0.93729,0.6457,0.807,0.74015,0.58121,1.17467,1.1963,0.00824629,0.00824629,0.00824629
64,759.579,0.77189,1.49963,1.33666,0.9412,0.6829,0.82668,0.75606,0.5799,1.05288,1.19427,0.008218,0.008218,0.008218
65,771.62,0.7528,1.44706,1.3135,0.92663,0.75925,0.86238,0.7803,0.59428,1.02543,1.20448,0.00818971,0.00818971,0.00818971
66,783.732,0.78255,1.53222,1.35141,0.95029,0.65115,0.81196,0.7431,0.59376,1.08417,1.21396,0.00816143,0.00816143,0.00816143
67,795.961,0.76849,1.46535,1.32825,0.94696,0.74852,0.8583,0.78394,0.56246,0.95687,1.17438,0.00813314,0.00813314,0.00813314
68,808.035,0.74504,1.46414,1.31825,0.94968,0.71465,0.84164,0.7671,0.58328,0.97102,1.20157,0.00810486,0.00810486,0.00810486
69,820.171,0.74569,1.42689,1.30161,0.94448,0.70234,0.83183,0.75681,0.58044,1.03597,1.19079,0.00807657,0.00807657,0.00807657
70,832.406,0.75008,1.42362,1.30258,0.94667,0.76677,0.86866,0.79235,0.56272,0.98712,1.16912,0.00804829,0.00804829,0.00804829
71,844.618,0.75907,1.38833,1.31261,0.93722,0.71887,0.84373,0.77471,0.55321,1.00113,1.16834,0.00802,0.00802,0.00802
72,856.706,0.76086,1.4198,1.32057,0.95494,0.69381,0.83246,0.76655,0.57552,1.0399,1.19164,0.00799171,0.00799171,0.00799171
73,868.755,0.74876,1.40287,1.30839,0.93774,0.68363,0.82758,0.76316,0.57393,1.01858,1.18747,0.00796343,0.00796343,0.00796343
74,880.829,0.74006,1.39043,1.31071,0.92947,0.68475,0.82198,0.7545,0.56996,1.04574,1.1933,0.00793514,0.00793514,0.00793514
75,892.976,0.73622,1.39764,1.29399,0.92769,0.75064,0.85341,0.77336,0.56976,1.00693,1.183,0.00790686,0.00790686,0.00790686
76,905.077,0.73448,1.3994,1.29071,0.92729,0.73883,0.85254,0.78397,0.56362,0.94698,1.17717,0.00787857,0.00787857,0.00787857
77,917.17,0.73586,1.37432,1.30503,0.95128,0.7295,0.84907,0.78515,0.54912,0.94432,1.16969,0.00785029,0.00785029,0.00785029
78,929.251,0.70498,1.34277,1.2729,0.93836,0.76846,0.86973,0.80337,0.54084,0.96813,1.1541,0.007822,0.007822,0.007822
79,941.29,0.72824,1.35955,1.28546,0.93334,0.72029,0.84203,0.77712,0.54237,1.0177,1.16184,0.00779371,0.00779371,0.00779371
80,953.361,0.73248,1.34773,1.28962,0.95681,0.76022,0.86972,0.79961,0.54244,0.92842,1.15191,0.00776543,0.00776543,0.00776543
81,965.372,0.72183,1.31547,1.28594,0.90211,0.71359,0.82906,0.76903,0.54921,1.02595,1.16262,0.00773714,0.00773714,0.00773714
82,977.551,0.72881,1.3956,1.29097,0.95732,0.76225,0.86973,0.79696,0.54809,0.9101,1.15965,0.00770886,0.00770886,0.00770886
83,989.591,0.72528,1.35586,1.28571,0.94217,0.7427,0.8559,0.79276,0.55158,0.94023,1.1567,0.00768057,0.00768057,0.00768057
84,1001.7,0.69161,1.26402,1.25231,0.95937,0.77752,0.87761,0.81474,0.52905,0.84248,1.13703,0.00765229,0.00765229,0.00765229
85,1013.73,0.71957,1.33992,1.27566,0.94088,0.7665,0.86944,0.79809,0.5315,0.94551,1.13153,0.007624,0.007624,0.007624
86,1025.96,0.69714,1.3154,1.26654,0.94435,0.7502,0.85967,0.79088,0.53721,0.91084,1.1451,0.00759571,0.00759571,0.00759571
87,1038.24,0.70458,1.27282,1.2687,0.94516,0.77808,0.87261,0.8111,0.52021,0.89212,1.11437,0.00756743,0.00756743,0.00756743
88,1050.29,0.71326,1.32804,1.27189,0.92355,0.70968,0.8327,0.77604,0.52826,0.94148,1.13062,0.00753914,0.00753914,0.00753914
89,1062.6,0.71137,1.31471,1.26397,0.93308,0.78732,0.87646,0.81103,0.51508,0.9105,1.12284,0.00751086,0.00751086,0.00751086
90,1074.63,0.70592,1.28005,1.26762,0.95255,0.75722,0.86409,0.81067,0.51123,0.85726,1.11945,0.00748257,0.00748257,0.00748257
91,1086.55,0.71073,1.30939,1.2704,0.95937,0.75749,0.86703,0.80583,0.50846,0.85556,1.11426,0.00745429,0.00745429,0.00745429
92,1098.49,0.69007,1.2696,1.26549,0.95165,0.75871,0.86812,0.81615,0.51291,0.87803,1.10896,0.007426,0.007426,0.007426
93,1110.41,0.69643,1.25159,1.2438,0.951,0.79859,0.88345,0.82133,0.51466,0.87241,1.11867,0.00739771,0.00739771,0.00739771
94,1122.45,0.67752,1.21308,1.23673,0.96312,0.7812,0.88068,0.81973,0.52426,0.85329,1.13572,0.00736943,0.00736943,0.00736943
95,1134.47,0.69062,1.24004,1.25634,0.9313,0.77755,0.87368,0.81058,0.5188,0.87404,1.12072,0.00734114,0.00734114,0.00734114
96,1146.47,0.67474,1.18702,1.23786,0.96171,0.7982,0.89122,0.82755,0.50594,0.82056,1.11137,0.00731286,0.00731286,0.00731286
97,1158.57,0.68131,1.24366,1.24088,0.95669,0.78741,0.88079,0.82349,0.49767,0.82356,1.10894,0.00728457,0.00728457,0.00728457
98,1170.56,0.67713,1.22572,1.22736,0.94745,0.80986,0.89109,0.82866,0.50944,0.8188,1.11938,0.00725629,0.00725629,0.00725629
99,1182.57,0.67957,1.25076,1.24562,0.96048,0.79745,0.88784,0.83481,0.51427,0.82376,1.11906,0.007228,0.007228,0.007228
100,1194.53,0.68212,1.23753,1.25239,0.95961,0.80101,0.89171,0.82948,0.51105,0.82238,1.11324,0.00719971,0.00719971,0.00719971
101,1206.67,0.66627,1.18397,1.22489,0.95513,0.80044,0.88977,0.83223,0.50347,0.77494,1.10458,0.00717143,0.00717143,0.00717143
102,1218.63,0.68872,1.22758,1.25076,0.96348,0.78286,0.88512,0.82738,0.51463,0.80442,1.11039,0.00714314,0.00714314,0.00714314
103,1230.72,0.66369,1.16744,1.22997,0.95037,0.79922,0.88942,0.83294,0.49712,0.76693,1.10465,0.00711486,0.00711486,0.00711486
104,1242.72,0.66696,1.18011,1.2268,0.94783,0.78848,0.88006,0.81692,0.49437,0.82214,1.10629,0.00708657,0.00708657,0.00708657
105,1254.73,0.66963,1.17063,1.22674,0.94045,0.82499,0.89953,0.83906,0.49045,0.80289,1.10116,0.00705829,0.00705829,0.00705829
106,1266.86,0.67541,1.17484,1.23651,0.95729,0.79426,0.88696,0.83157,0.49588,0.78263,1.10396,0.00703,0.00703,0.00703
107,1279.07,0.65684,1.15059,1.21768,0.94986,0.77798,0.87164,0.82054,0.49792,0.811,1.09317,0.00700171,0.00700171,0.00700171
108,1291.19,0.68575,1.21105,1.24154,0.94946,0.81351,0.89617,0.83693,0.50189,0.7416,1.10578,0.00697343,0.00697343,0.00697343
109,1303.29,0.65383,1.15711,1.20788,0.95953,0.81845,0.89945,0.83979,0.49331,0.79474,1.10068,0.00694514,0.00694514,0.00694514
110,1315.32,0.66743,1.13468,1.22128,0.95725,0.82119,0.90158,0.83867,0.48476,0.7469,1.09429,0.00691686,0.00691686,0.00691686
111,1327.33,0.6504,1.1457,1.2105,0.97723,0.82518,0.90633,0.8471,0.49699,0.73329,1.09808,0.00688857,0.00688857,0.00688857
112,1339.23,0.66855,1.22724,1.22762,0.94814,0.83529,0.90697,0.84408,0.49469,0.77707,1.09723,0.00686029,0.00686029,0.00686029
113,1351.26,0.65948,1.13909,1.21287,0.95819,0.8045,0.89291,0.84184,0.46809,0.74787,1.07726,0.006832,0.006832,0.006832
114,1363.6,0.64305,1.12598,1.2041,0.96056,0.81912,0.89811,0.84354,0.48265,0.75437,1.09214,0.00680371,0.00680371,0.00680371
115,1375.78,0.65838,1.15242,1.22922,0.95487,0.81629,0.8976,0.84393,0.49068,0.7325,1.09788,0.00677543,0.00677543,0.00677543
116,1387.98,0.6372,1.11645,1.19385,0.94703,0.82142,0.9005,0.84461,0.49369,0.74364,1.0887,0.00674714,0.00674714,0.00674714
117,1400.19,0.65007,1.09923,1.20646,0.95714,0.81106,0.89465,0.83653,0.48418,0.8172,1.08558,0.00671886,0.00671886,0.00671886
118,1412.24,0.6559,1.12418,1.21449,0.96397,0.82197,0.90291,0.84799,0.49467,0.71955,1.09095,0.00669057,0.00669057,0.00669057
119,1424.36,0.64042,1.1086,1.2026,0.96259,0.84242,0.91335,0.85952,0.4829,0.72777,1.07868,0.00666229,0.00666229,0.00666229
120,1436.37,0.63661,1.07263,1.20214,0.9589,0.81965,0.89778,0.84332,0.47272,0.72557,1.07864,0.006634,0.006634,0.006634
121,1449,0.64842,1.07421,1.20962,0.96172,0.83616,0.90875,0.85163,0.46774,0.70511,1.08193,0.00660571,0.00660571,0.00660571
122,1461.21,0.64109,1.09058,1.20318,0.94044,0.81557,0.89364,0.8361,0.47967,0.76927,1.07838,0.00657743,0.00657743,0.00657743
123,1473.5,0.63509,1.06176,1.19272,0.95781,0.81492,0.89872,0.84384,0.47497,0.76487,1.07177,0.00654914,0.00654914,0.00654914
124,1485.66,0.63423,1.07263,1.18863,0.94359,0.83729,0.91037,0.85624,0.46946,0.72969,1.06682,0.00652086,0.00652086,0.00652086
125,1497.64,0.63938,1.10513,1.20666,0.95306,0.80864,0.8927,0.84533,0.45301,0.71333,1.06794,0.00649257,0.00649257,0.00649257
126,1509.76,0.63525,1.06439,1.1889,0.95042,0.82619,0.90235,0.85033,0.462,0.71303,1.06514,0.00646429,0.00646429,0.00646429
127,1521.89,0.63907,1.09725,1.20183,0.96186,0.84232,0.91299,0.8626,0.47364,0.68891,1.08307,0.006436,0.006436,0.006436
128,1534.17,0.64245,1.06917,1.19391,0.95096,0.85302,0.91616,0.86086,0.46558,0.69609,1.06921,0.00640771,0.00640771,0.00640771
129,1546.38,0.63172,1.08166,1.18672,0.96487,0.83464,0.90853,0.85704,0.4667,0.70601,1.06945,0.00637943,0.00637943,0.00637943
130,1558.57,0.63156,1.08672,1.19084,0.96244,0.8385,0.91125,0.85682,0.47289,0.70804,1.07358,0.00635114,0.00635114,0.00635114
131,1570.82,0.64779,1.12381,1.20419,0.95093,0.85472,0.91778,0.85711,0.49165,0.69614,1.09384,0.00632286,0.00632286,0.00632286
132,1583.09,0.62369,1.02393,1.1794,0.94126,0.82189,0.89874,0.84474,0.47653,0.75595,1.07504,0.00629457,0.00629457,0.00629457
133,1595.18,0.62415,1.01452,1.18133,0.94848,0.82766,0.9045,0.85521,0.4579,0.70259,1.06547,0.00626629,0.00626629,0.00626629
134,1607.31,0.62374,1.07052,1.18906,0.95007,0.83147,0.90543,0.85179,0.46269,0.73626,1.06792,0.006238,0.006238,0.006238
135,1619.48,0.62618,1.05771,1.17885,0.96121,0.85806,0.92281,0.86955,0.46797,0.67755,1.07032,0.00620971,0.00620971,0.00620971
136,1631.66,0.62364,1.04883,1.19059,0.96758,0.85851,0.92421,0.87132,0.45118,0.63924,1.05189,0.00618143,0.00618143,0.00618143
137,1643.75,0.61416,1.03909,1.18128,0.97316,0.84645,0.91766,0.87064,0.45069,0.69315,1.05283,0.00615314,0.00615314,0.00615314
138,1655.84,0.62732,1.04108,1.19124,0.95773,0.8527,0.91683,0.86803,0.43595,0.71063,1.04417,0.00612486,0.00612486,0.00612486
139,1667.99,0.61202,1.04006,1.17322,0.96109,0.83855,0.91076,0.86434,0.44058,0.68228,1.04773,0.00609657,0.00609657,0.00609657
140,1680.52,0.62174,1.0425,1.18159,0.94658,0.84302,0.90913,0.86585,0.44521,0.6937,1.05051,0.00606829,0.00606829,0.00606829
141,1692.82,0.61633,1.06664,1.17685,0.95499,0.84771,0.91376,0.86472,0.44258,0.67639,1.04483,0.00604,0.00604,0.00604
142,1705.16,0.62686,1.05026,1.1952,0.95339,0.84873,0.91313,0.86421,0.4372,0.67733,1.04638,0.00601171,0.00601171,0.00601171
143,1717.1,0.60304,0.99283,1.16637,0.96215,0.84637,0.91693,0.86959,0.44971,0.66163,1.05171,0.00598343,0.00598343,0.00598343
144,1729.2,0.61119,1.01154,1.17421,0.95986,0.86218,0.92224,0.87248,0.4383,0.64624,1.04185,0.00595514,0.00595514,0.00595514
145,1741.42,0.61739,1.00598,1.18523,0.94593,0.86319,0.92287,0.87375,0.43557,0.64065,1.04357,0.00592686,0.00592686,0.00592686
146,1753.45,0.60658,0.98766,1.17021,0.94773,0.87425,0.92845,0.87477,0.45388,0.64513,1.05751,0.00589857,0.00589857,0.00589857
147,1765.56,0.60374,0.97541,1.15669,0.95837,0.85292,0.91876,0.86765,0.44883,0.65965,1.05423,0.00587029,0.00587029,0.00587029
148,1777.58,0.62163,1.01515,1.18114,0.9712,0.8665,0.92774,0.88041,0.44927,0.64635,1.05619,0.005842,0.005842,0.005842
149,1789.65,0.60145,0.99424,1.16078,0.96219,0.86549,0.92668,0.87643,0.44051,0.64034,1.04791,0.00581371,0.00581371,0.00581371
150,1801.72,0.61515,1.04238,1.17732,0.96194,0.84193,0.91291,0.86697,0.43912,0.65849,1.04778,0.00578543,0.00578543,0.00578543
151,1813.99,0.59338,0.97216,1.15449,0.96493,0.87056,0.92963,0.8786,0.44011,0.64183,1.04179,0.00575714,0.00575714,0.00575714
152,1826.31,0.60329,0.98696,1.1642,0.95784,0.85929,0.92274,0.87958,0.4382,0.63695,1.04416,0.00572886,0.00572886,0.00572886
153,1838.33,0.59444,0.94491,1.16053,0.96421,0.87678,0.93267,0.88475,0.44891,0.6444,1.05728,0.00570057,0.00570057,0.00570057
154,1850.48,0.60917,0.99893,1.16933,0.95959,0.8741,0.92877,0.8816,0.43555,0.63441,1.04406,0.00567229,0.00567229,0.00567229
155,1862.52,0.59914,1.04496,1.16761,0.9596,0.87023,0.92859,0.87699,0.44946,0.62445,1.04877,0.005644,0.005644,0.005644
156,1874.91,0.59128,0.97788,1.16297,0.96509,0.86906,0.92865,0.8799,0.45833,0.61771,1.05945,0.00561571,0.00561571,0.00561571
157,1886.97,0.5948,0.99554,1.15096,0.9581,0.86314,0.92467,0.87205,0.42871,0.62801,1.0345,0.00558743,0.00558743,0.00558743
158,1899.34,0.58873,0.98714,1.16525,0.9658,0.86563,0.92517,0.87765,0.42661,0.63659,1.03012,0.00555914,0.00555914,0.00555914
159,1911.6,0.58913,0.9297,1.15903,0.95959,0.86984,0.93061,0.88772,0.42569,0.60649,1.02835,0.00553086,0.00553086,0.00553086
160,1923.64,0.59984,1.00964,1.16676,0.96527,0.87277,0.92931,0.87847,0.42362,0.63666,1.02758,0.00550257,0.00550257,0.00550257
161,1935.56,0.57932,0.9327,1.14331,0.97089,0.8603,0.92366,0.87991,0.42242,0.62494,1.03126,0.00547429,0.00547429,0.00547429
162,1947.56,0.58442,0.94137,1.15608,0.97018,0.86557,0.92746,0.88109,0.41748,0.58958,1.01613,0.005446,0.005446,0.005446
163,1959.61,0.57065,0.92103,1.13347,0.96675,0.86277,0.92627,0.87683,0.44002,0.61823,1.05048,0.00541771,0.00541771,0.00541771
164,1971.71,0.58622,0.95472,1.15047,0.9661,0.86641,0.92759,0.88127,0.42588,0.60265,1.03175,0.00538943,0.00538943,0.00538943
165,1983.89,0.5813,0.93527,1.15416,0.95746,0.87576,0.9286,0.87639,0.43119,0.60391,1.03547,0.00536114,0.00536114,0.00536114
166,1996.03,0.57932,0.90921,1.14265,0.965,0.87095,0.92871,0.885,0.42431,0.5898,1.02872,0.00533286,0.00533286,0.00533286
167,2008.11,0.59448,0.91115,1.16248,0.96649,0.88128,0.93418,0.88784,0.42404,0.59906,1.02696,0.00530457,0.00530457,0.00530457
168,2020.1,0.57585,0.94253,1.13884,0.9646,0.86346,0.92612,0.88246,0.41728,0.59794,1.01781,0.00527629,0.00527629,0.00527629
169,2032.05,0.57156,0.9317,1.13569,0.95797,0.87288,0.92882,0.88496,0.42548,0.60051,1.02839,0.005248,0.005248,0.005248
170,2044.14,0.57918,0.96127,1.15265,0.96327,0.87354,0.93103,0.88775,0.42351,0.5947,1.02816,0.00521971,0.00521971,0.00521971
171,2056.3,0.5776,0.92546,1.13903,0.97269,0.87736,0.93436,0.88934,0.43143,0.56996,1.03604,0.00519143,0.00519143,0.00519143
172,2068.35,0.58219,0.98592,1.15212,0.96547,0.85592,0.92145,0.87445,0.43042,0.62204,1.03109,0.00516314,0.00516314,0.00516314
173,2080.48,0.58536,0.94539,1.1527,0.9562,0.87118,0.92914,0.88665,0.4284,0.59155,1.02818,0.00513486,0.00513486,0.00513486
174,2092.64,0.58319,0.89699,1.14092,0.95076,0.87875,0.9338,0.88833,0.43772,0.57746,1.03675,0.00510657,0.00510657,0.00510657
175,2104.68,0.56602,0.92602,1.13524,0.96403,0.87724,0.93404,0.89079,0.43082,0.5855,1.02903,0.00507829,0.00507829,0.00507829
176,2116.74,0.58658,0.93242,1.15178,0.96256,0.87207,0.92946,0.88771,0.42152,0.59107,1.02238,0.00505,0.00505,0.00505
177,2128.84,0.56712,0.92681,1.14098,0.97084,0.86549,0.92814,0.88904,0.41651,0.58737,1.0201,0.00502171,0.00502171,0.00502171
178,2140.93,0.57674,0.90528,1.14496,0.9715,0.86747,0.92776,0.88443,0.41466,0.58409,1.02143,0.00499343,0.00499343,0.00499343
179,2153.16,0.55934,0.92763,1.12709,0.95233,0.86676,0.92526,0.88583,0.42456,0.5932,1.02573,0.00496514,0.00496514,0.00496514
180,2165.28,0.57655,0.92071,1.1361,0.96133,0.87597,0.93019,0.8912,0.41544,0.60655,1.02027,0.00493686,0.00493686,0.00493686
181,2177.7,0.57254,0.92484,1.14192,0.97032,0.87591,0.93283,0.89351,0.41433,0.57566,1.02304,0.00490857,0.00490857,0.00490857
182,2190.12,0.56156,0.90211,1.14045,0.97007,0.88992,0.93944,0.89836,0.41924,0.56896,1.021,0.00488029,0.00488029,0.00488029
183,2202.9,0.56804,0.91774,1.13293,0.96973,0.88235,0.93666,0.89891,0.41319,0.55344,1.01684,0.004852,0.004852,0.004852
184,2215.63,0.57031,0.90587,1.14545,0.9613,0.87719,0.93252,0.89469,0.4158,0.57655,1.01882,0.00482371,0.00482371,0.00482371
185,2227.98,0.56597,0.88239,1.13521,0.96025,0.87605,0.93143,0.88847,0.41539,0.58012,1.02409,0.00479543,0.00479543,0.00479543
