epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.5278,3.35797,5.02394,4.17667,0.00036,0.03985,0.00043,0.00018,2.92126,4.36026,4.02523,0.00020679,0.00020679,0.00020679
2,33.7897,3.0565,4.70183,3.77096,0.01961,0.03626,0.00433,0.00107,2.71777,6.36406,3.56551,0.000411014,0.000411014,0.000411014
3,49.9638,2.50494,4.13498,3.07313,0.06082,0.03278,0.01162,0.00577,2.39344,3.84832,3.18686,0.000611112,0.000611112,0.000611112
4,64.1039,2.04618,3.7027,2.59549,0.04871,0.0945,0.0378,0.01609,1.97548,3.32701,2.64277,0.000606437,0.000606437,0.000606437
5,77.5066,1.79746,3.4416,2.32013,0.0756,0.22986,0.07138,0.03558,1.6065,3.46998,2.21399,0.00060025,0.00060025,0.00060025
6,91.1452,1.65568,3.21634,2.14765,0.14568,0.21561,0.08428,0.05154,1.41609,2.88601,1.97666,0.000594062,0.000594062,0.000594062
7,104391,1.53652,3.0567,2.0342,0.1091,0.24449,0.09541,0.06006,1.31581,2.70948,1.8789,0.000587875,0.000587875,0.000587875
8,118076,1.44151,2.9349,1.9484,0.20546,0.2108,0.11063,0.07053,1.32105,2.7739,1.83505,0.000581687,0.000581687,0.000581687
9,131949,1.36663,2.81499,1.85696,0.15178,0.31299,0.13999,0.09556,1.09906,2.55542,1.6341,0.0005755,0.0005755,0.0005755
10,145824,1.33848,2.73304,1.82219,0.14746,0.31438,0.16368,0.11495,1.08203,2.3145,1571,0.000569313,0.000569313,0.000569313
11,159755,1.29739,2.61659,1.76737,0.15107,0.39748,0.1743,0.12716,1.00597,2.21528,1.53058,0.000563125,0.000563125,0.000563125
12,173556,1.26519,2.53745,1.74722,0.1974,0.38771,0.20129,0.14875,1.02978,2.25602,1.52677,0.000556938,0.000556938,0.000556938
13,187723,1.23513,2.47547,1.70725,0.18316,0.40317,0.20933,0.16354,0.93029,2.13322,1.43698,0.00055075,0.00055075,0.00055075
14,201823,1.19831,2.39702,1.66684,0.15727,0.44338,0.25396,0.19208,0.96356,2.18987,1.46467,0.000544563,0.000544563,0.000544563
15,215837,1.1705,2.33521,1.63954,0.21961,0.4918,0.30321,0.22435,0.97371,1.99736,1.46796,0.000538375,0.000538375,0.000538375
16,230078,1.17018,2.30886,1.6381,0.20543,0.45046,0.27824,0.21652,0.91778,1.99867,1.45273,0.000532187,0.000532187,0.000532187
17,244366,1.1068,2.20537,1.58286,0.29206,0.52609,0.35928,0.28194,0.87515,1.78657,1.36591,0.000526,0.000526,0.000526
18,259521,1.11919,2.15978,1.58994,0.30948,0.50135,0.35376,0.27491,0.80944,1.81837,1.3297,0.000519812,0.000519812,0.000519812
19,273898,1.08441,2.10252,1.56227,0.32387,0.52794,0.39486,0.30895,0.82761,1.7445,1.32921,0.000513625,0.000513625,0.000513625
20,288009,1.07781,2.06337,1.54531,0.37337,0.57616,0.45183,0.35881,0.81026,1.60487,1.30885,0.000507438,0.000507438,0.000507438
21,302105,1.07752,2.01508,1.53452,0.30894,0.59409,0.45927,0.36574,0.78769,1.6395,1.31056,0.00050125,0.00050125,0.00050125
22,316125,1.04645,1.94576,1.50297,0.33984,0.58914,0.49877,0.39931,0.79353,1.55795,1.31148,0.000495063,0.000495063,0.000495063
23,330893,1.03369,1.89046,1.5031,0.3696,0.51965,0.51161,0.40987,0.75186,1.51542,1.27707,0.000488875,0.000488875,0.000488875
24,345215,1.03704,1.83595,1.49228,0.41304,0.57829,0.50526,0.40158,0.77813,1.49329,1.28704,0.000482687,0.000482687,0.000482687
25,359588,0.99847,1.80056,1.47274,0.43816,0.64155,0.57305,0.45752,0.73651,1.4681,1.25743,0.0004765,0.0004765,0.0004765
26,373814,1.00188,1.76977,1.45769,0.42641,0.64511,0.53151,0.41711,0.74743,1.50521,1.26025,0.000470312,0.000470312,0.000470312
27,388522,0.98894,1.7587,1.45549,467,0.60824,0.59684,0.48068,0.74588,1.38831,1.26608,0.000464125,0.000464125,0.000464125
28,403603,0.96021,1.70817,1.42554,0.52239,0.60424,0.6233,0.50714,0.72123,1.34969,1.25358,0.000457938,0.000457938,0.000457938
29,418,0.9629,1.67504,1.42096,0.60388,0.63819,0.64352,0.52587,0.70532,1.33085,1.21832,0.00045175,0.00045175,0.00045175
30,432631,0.96045,1.67562,1.42785,0.5561,0.68967,0.66463,0.54771,0.70064,1.25065,1.23178,0.000445562,0.000445562,0.000445562
31,446771,0.9668,1.65043,1.4229,0.50476,0.64775,0.60631,0.49872,0.68791,1.37156,1.21391,0.000439375,0.000439375,0.000439375
32,461441,0.94727,1.60311,1.40975,0.48705,0.69784,0.63666,0.5296,0.6731,1.26322,1.19958,0.000433187,0.000433187,0.000433187
33,475738,0.93291,1.5699,1.39532,0.56195,0.73227,0.69975,0.58313,0.68786,1.18019,1.20901,0.000427,0.000427,0.000427
34,489959,0.92544,1.52741,1.37891,0.56142,0.74318,0.70133,0.57474,0.70359,1.16102,1.20842,0.000420812,0.000420812,0.000420812
35,504067,0.91616,1.51982,1.36665,0.61774,0.64577,0.66632,0.54673,0.70589,1.30835,1.23043,0.000414625,0.000414625,0.000414625
36,518106,0.92118,1.50395,1.37846,0.61408,0.77802,0.77435,0.64147,0.6884,1.0703,1.22309,0.000408438,0.000408438,0.000408438
37,532329,0.90211,1.4407,1.36829,0.63018,0.72747,0.73823,0.62147,0.66742,1.10994,1.19993,0.00040225,0.00040225,0.00040225
38,546634,0.90864,1.42616,1.36471,0.67377,0.76187,0.79291,0.66533,0.66159,1.03079,1.19499,0.000396063,0.000396063,0.000396063
39,560755,0.89427,1.42694,1.35517,0.58222,0.66566,0.70496,0.58339,0.68483,1.21109,1.22091,0.000389875,0.000389875,0.000389875
40,574813,0.87477,1.38821,1.33561,0.72066,0.73159,0.80162,0.67687,0.64619,0.98683,1.18748,0.000383688,0.000383688,0.000383688
41,588976,0.87718,1.38994,1.33907,0.7275,0.74357,0.80659,0.68449,0.63186,0.9835,1156,0.0003775,0.0003775,0.0003775
42,603144,0.87578,1.34812,1.34399,0.66407,0.78982,0.79461,0.66092,0.67585,1.03504,1.19865,0.000371313,0.000371313,0.000371313
43,617768,0.86018,1.34547,1.32759,0.7092,0.79496,0.81871,0.69483,0.63955,0.96779,1.17657,0.000365125,0.000365125,0.000365125
44,632367,0.86549,1.31426,1.33484,0.61845,0.83202,0.80278,0.67317,0.63705,0.99584,1.17276,0.000358938,0.000358938,0.000358938
45,646919,0.85959,1.28681,1.31071,0.81269,0.75688,0.83254,0.71057,0.61945,0.92373,1.14988,0.00035275,0.00035275,0.00035275
46,661461,0.85699,1.30724,1.3157,0.67436,0.79869,0.8221,0.69616,0.63554,0.94997,1.16926,0.000346563,0.000346563,0.000346563
47,675364,0.84803,1.25201,1.31174,0.81771,0.85313,0.8945,0.7629,0.61271,0.80607,1.1487,0.000340375,0.000340375,0.000340375
48,689593,0.85191,1.26355,1.31351,0.7207,0.83128,0.85464,0.73032,0.62596,0.87415,1.15317,0.000334188,0.000334188,0.000334188
49,703.72,0.83974,1.24499,1.29877,0.77193,0.81089,0.86325,0.73681,0.60199,0.86219,1.12919,0.000328,0.000328,0.000328
50,717876,0.82342,1.21593,1299,0.82478,0.86331,0.89505,0.76313,0.63198,0.82288,1.15933,0.000321812,0.000321812,0.000321812
51,731944,0.83117,1.17074,1.29127,0.73052,0.79973,0.84621,0.72793,0.60295,0.95012,1.14053,0.000315625,0.000315625,0.000315625
52,746144,0.81186,1.15989,1.27897,0.82142,0.84669,0.90419,0.7753,0.59967,0.76544,1.14133,0.000309437,0.000309437,0.000309437
53,760292,0.82809,1.1714,1.28195,0.83137,0.90518,0.91876,0.78964,0.59925,0.72918,1.1425,0.00030325,0.00030325,0.00030325
54,774348,0.81528,1.15109,1.27373,0.81661,0.85582,0.90666,0.78098,0.60109,0.75497,1.1252,0.000297063,0.000297063,0.000297063
55,788.36,0.82016,1.11524,1.28695,0.82807,0.88127,0.90877,0.7856,0.58694,0.76305,1.11859,0.000290875,0.000290875,0.000290875
56,802439,0.80329,1.12886,1.2734,0.82659,0.88636,0.91395,0.79023,0.58612,0.77213,1.11581,0.000284688,0.000284688,0.000284688
57,816.38,0.80603,1.10096,1.26935,0.8739,0.87951,0.93376,0.80764,587,0.70123,1.11839,0.0002785,0.0002785,0.0002785
58,830595,0.80182,1.07803,1.27161,0.88532,0.88979,0.93951,0.81219,0.58862,0.69103,1.11301,0.000272313,0.000272313,0.000272313
59,844775,0.79467,1.07478,1.2688,0.9099,0.89769,0.93945,0.81491,0.5817,0.6596,1.10969,0.000266125,0.000266125,0.000266125
60,858831,0.80097,1.07294,1.26601,0.89051,0.87428,0.92462,0.80167,0.58067,0.70123,1.11211,0.000259938,0.000259938,0.000259938
61,873037,0.79702,1.05894,1.26177,0.89118,0.89399,0.94366,0.8144,0.58657,0.68837,1.11061,0.00025375,0.00025375,0.00025375
62,887062,0.79113,1.03905,1.25441,0.89494,0.88391,0.93279,0.80871,0.58392,0.71055,1.11159,0.000247563,0.000247563,0.000247563
63,901245,0.77827,1.0202,1.24718,0.89317,0.90118,0.93187,0.80505,0.5877,0.66514,1.11106,0.000241375,0.000241375,0.000241375
64,915275,0.77945,1.02221,1.24293,0.91435,874,0.94613,0.81542,0.58304,0.66259,1.1108,0.000235188,0.000235188,0.000235188
65,929326,0.77951,0.99646,1.24762,0.89609,0.90274,0.95043,0.82185,0.59084,0.65673,1.11092,0.000229,0.000229,0.000229
66,943.56,0.7734,0.9932,1.23997,0.88643,0.91442,0.94818,0.82355,0.57584,0.65349,1.1028,0.000222813,0.000222813,0.000222813
67,957597,0.77254,0.98147,1.24422,0.94823,0.89439,0.95245,0.8251,0.57444,0.63089,1.0997,0.000216625,0.000216625,0.000216625
68,971799,0.77414,0.98811,1.24137,0.9491,0.91875,0.96168,0.83649,0.57805,0.60199,1.10388,0.000210437,0.000210437,0.000210437
69,985866,0.75768,0.95874,1.22847,0.90425,0.91497,0.95903,0.83009,0.58128,0.66013,1.11215,0.00020425,0.00020425,0.00020425
70,999813,0.76625,0.94614,1.23267,0.92758,0.92193,0.95979,0.84247,0.55812,0.59429,1.08556,0.000198063,0.000198063,0.000198063
71,1013.95,0.75977,0.95774,1.23796,0.91698,0.9448,0.96392,0.8351,0.5715,0.6101,1.09436,0.000191875,0.000191875,0.000191875
72,1027.97,0.75447,0.92769,1.22578,0.93778,0.91755,0.96459,0.84155,0.57015,0.60004,1.09906,0.000185688,0.000185688,0.000185688
73,1042.08,0.7591,0.92632,1.23187,0.96382,0.91165,0.9636,0.83957,0.56042,0.58871,1.09117,0.0001795,0.0001795,0.0001795
74,1056.09,0.74484,0.89387,1.2174,0.9476,0.93401,0.96144,0.83888,0.56831,0.5878,1.09695,0.000173313,0.000173313,0.000173313
75,1070.34,0.75121,0.9068,1.22901,0.91978,0.95558,0.97073,0.84538,0.56257,0.54614,1.08825,0.000167125,0.000167125,0.000167125
76,1084.41,0.73946,0.88983,1.21922,0.94652,0.95905,0.97441,0.84967,0.56351,0.54291,1.09019,0.000160938,0.000160938,0.000160938
77,1098.61,0.72823,0.88354,1.20882,0.95762,0.93144,0.97079,0.85717,0.55357,0.54069,1.08665,0.00015475,0.00015475,0.00015475
