epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.9656,3.25811,4.95534,4.10119,0,0,0,0,2.75685,4.29123,3.91506,0.0702857,0.00330159,0.00330159
2,27.7445,3.14939,4.66006,3.73739,0.00183,0.38438,0.00235,0.00054,2.73286,4.07012,3.65822,0.0402419,0.00659113,0.00659113
3,40.8142,2.71443,4.20251,3.25794,0.35574,0.02821,0.0135,0.00472,2.83426,6.47137,4.26902,0.0101541,0.00983667,0.00983667
4,53.5221,2.38413,3.97257,2.90899,0.80569,0.00994,0.01382,0.00465,2.56779,4.89059,3.33804,0.009802,0.009802,0.009802
5,66.2708,2.11575,3.72041,2.66136,0.10315,0.21261,0.07017,0.02875,2.0277,5.13899,2.806,0.009736,0.009736,0.009736
6,78.7006,1.85855,3.35474,2.44245,0.07756,0.20927,0.05991,0.02961,1.84573,4.32027,2.60791,0.00967,0.00967,0.00967
7,91.2434,1.62292,3.07866,2.2288,0.15124,0.28769,0.14751,0.08876,1.55741,2.96682,2.29136,0.009604,0.009604,0.009604
8,104.057,1.50942,2.90667,2.11733,0.15689,0.23093,0.13472,0.08254,1.50226,3.05512,2.24713,0.009538,0.009538,0.009538
9,116.673,1.44047,2.78518,2.05989,0.19016,0.38543,0.1978,0.12547,1.36918,2.79387,2.10125,0.009472,0.009472,0.009472
10,128.966,1.40471,2.6847,2.00254,0.18737,0.27767,0.16958,0.1075,1.33874,3.19256,2.09615,0.009406,0.009406,0.009406
11,141.3,1.36304,2.6275,1.9578,0.23803,0.36546,0.22594,0.15456,1.26519,2.69213,1.98633,0.00934,0.00934,0.00934
12,153.996,1.30747,2.52379,1.89141,0.21799,0.40968,0.21851,0.14893,1.19702,2.66755,1.9131,0.009274,0.009274,0.009274
13,166.603,1.26743,2.43118,1.86996,0.26486,0.47946,0.30956,0.22527,1.111,2.14585,1.8464,0.009208,0.009208,0.009208
14,179.267,1.23239,2.36822,1.84037,0.26912,0.48893,0.31564,0.2275,1.11053,2.29617,1.82472,0.009142,0.009142,0.009142
15,191.577,1.1953,2.29041,1.78872,0.27108,0.51807,0.31735,0.23895,1.02553,2.16751,1.73227,0.009076,0.009076,0.009076
16,203.921,1.15673,2.24171,1.75482,0.26402,0.52213,0.33065,0.24814,1.07011,2.18992,1.75819,0.00901,0.00901,0.00901
17,216.788,1.13052,2.22016,1.7406,0.35047,0.45112,0.36649,0.28031,0.99267,1.94973,1.70584,0.008944,0.008944,0.008944
18,229.299,1.12632,2.1383,1.73078,0.26563,0.47735,0.34751,0.26373,0.97259,2.17112,1.68842,0.008878,0.008878,0.008878
19,241.596,1.08537,2.11553,1.7072,0.33544,0.45436,0.38013,0.28359,0.96916,2.0039,1.66369,0.008812,0.008812,0.008812
20,254.041,1.06763,2.06184,1.67617,0.34966,0.55862,0.36538,0.27815,0.89492,1.95006,1.5959,0.008746,0.008746,0.008746
21,266.235,1.05247,2.05836,1.65165,0.34374,0.59179,0.4176,0.32492,0.87263,1.83891,1.5677,0.00868,0.00868,0.00868
22,278.52,1.03561,1.98899,1.6339,0.35324,0.5662,0.45125,0.34824,0.88767,1.83249,1.57597,0.008614,0.008614,0.008614
23,290.799,1.02042,1.94083,1.61045,0.37506,0.52524,0.43639,0.33795,0.89686,1.86452,1.56397,0.008548,0.008548,0.008548
24,303.409,1.00379,1.91128,1.59547,0.37486,0.55478,0.46117,0.36413,0.87323,1.84598,1.55365,0.008482,0.008482,0.008482
25,315.937,0.99985,1.89227,1.59515,0.46389,0.60178,0.53542,0.43418,0.81622,1.58671,1.50144,0.008416,0.008416,0.008416
26,328.484,0.9765,1.83523,1.5711,0.48066,0.59924,0.57285,0.4631,0.81149,1.52483,1.48105,0.00835,0.00835,0.00835
27,341.589,0.9893,1.8534,1.58101,0.41389,0.61565,0.53982,0.43623,0.77376,1.62756,1.45495,0.008284,0.008284,0.008284
28,354.174,0.98409,1.78498,1.5742,0.52363,0.65798,0.59943,0.49056,0.75851,1.55515,1.43309,0.008218,0.008218,0.008218
29,366.458,0.93038,1.70909,1.52589,0.49384,0.67313,0.60114,0.48759,0.76686,1.48802,1.43754,0.008152,0.008152,0.008152
30,378.93,0.93296,1.73547,1.52489,0.52904,0.65621,0.62827,0.51207,0.77648,1.48841,1.44412,0.008086,0.008086,0.008086
31,391.335,0.94736,1.71259,1.53981,0.59914,0.62008,0.64196,0.52718,0.76091,1.42628,1.43717,0.00802,0.00802,0.00802
32,404.54,0.93251,1.68981,1.51529,0.53623,0.62212,0.60265,0.48467,0.78227,1.48761,1.44925,0.007954,0.007954,0.007954
33,416.978,0.90131,1.67671,1.49319,0.56334,0.62537,0.62519,0.52018,0.70575,1.44893,1.36935,0.007888,0.007888,0.007888
34,429.419,0.92235,1.64704,1.50735,0.58584,0.66048,0.68157,0.54388,0.77894,1.34707,1.44898,0.007822,0.007822,0.007822
35,442.057,0.88793,1.55027,1.48047,0.69357,0.65633,0.71599,0.58929,0.72912,1.26665,1.37987,0.007756,0.007756,0.007756
36,454.914,0.90333,1.56976,1.48769,0.66417,0.67435,0.74603,0.61118,0.70594,1.22851,1.35795,0.00769,0.00769,0.00769
37,467.113,0.88636,1.505,1.46483,0.72942,0.67435,0.74818,0.61691,0.69099,1.21647,1.35551,0.007624,0.007624,0.007624
38,479.229,0.85384,1.4749,1.43826,0.70003,0.69202,0.74951,0.62479,0.6996,1.17221,1.33698,0.007558,0.007558,0.007558
39,491.322,0.86046,1.45847,1.43871,0.74232,0.70554,0.78948,0.64822,0.69692,1.11397,1.34184,0.007492,0.007492,0.007492
40,503.991,0.85688,1.46602,1.43854,0.65321,0.71804,0.73557,0.61662,0.67053,1.19229,1.31976,0.007426,0.007426,0.007426
41,516.235,0.85747,1.45434,1.44632,0.70348,0.7668,0.7811,0.65364,0.66195,1.06085,1.32114,0.00736,0.00736,0.00736
42,528.717,0.86773,1.40089,1.44895,0.71518,0.72188,0.76884,0.63527,0.6603,1.10988,1.29381,0.007294,0.007294,0.007294
43,541.081,0.82773,1.39738,1.41639,0.7927,0.72281,0.80478,0.66984,0.67018,1.04294,1.32796,0.007228,0.007228,0.007228
44,554.009,0.81903,1.37317,1.4137,0.76673,0.74397,0.80819,0.67403,0.67659,1.03203,1.32543,0.007162,0.007162,0.007162
45,566.439,0.83821,1.4166,1.42403,0.75984,0.74569,0.81004,0.68407,0.63949,1.01079,1.2942,0.007096,0.007096,0.007096
46,578.749,0.83887,1.377,1.42901,0.68367,0.72971,0.74626,0.62061,0.69324,1.13934,1.3217,0.00703,0.00703,0.00703
47,591.479,0.81164,1.35933,1.39427,0.76904,0.76196,0.82158,0.69266,0.64073,0.98099,1.28672,0.006964,0.006964,0.006964
48,603.926,0.79542,1.30116,1.36618,0.77947,0.72485,0.80651,0.67743,0.64066,1.01965,1.27877,0.006898,0.006898,0.006898
49,616.401,0.81319,1.27904,1.39452,0.79092,0.76668,0.83761,0.70957,0.62178,0.94898,1.26496,0.006832,0.006832,0.006832
50,628.775,0.80898,1.32732,1.38514,0.78521,0.76354,0.83401,0.69702,0.66523,0.96242,1.28398,0.006766,0.006766,0.006766
51,642.045,0.80213,1.27095,1.3753,0.70648,0.75686,0.80383,0.6889,0.61189,1.02126,1.25512,0.0067,0.0067,0.0067
52,654.702,0.76722,1.25885,1.35561,0.80737,0.74409,0.82956,0.7017,0.61216,0.92437,1.24631,0.006634,0.006634,0.006634
53,667.041,0.7774,1.25765,1.37005,0.83294,0.75314,0.84126,0.71482,0.62354,0.92229,1.24692,0.006568,0.006568,0.006568
