epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.1646,0.81272,4.69026,1.22836,0.24849,0.41861,0.28384,0.26427,0.41963,2.86313,0.92689,0.0702857,0.00330159,0.00330159
2,36.4835,0.6642,2.54873,1.09329,0.58249,0.60019,0.64153,0.58543,0.41136,1.77877,0.89819,0.0402669,0.00661615,0.00661615
3,53.7533,0.70775,2.05793,1.0865,0.69168,0.54204,0.59373,0.51372,0.54339,2.35892,0.98107,0.0102293,0.00991186,0.00991186
4,70.8006,0.78047,2.0346,1.12971,0.49156,0.51918,0.51681,0.42736,0.64755,2.41238,1.02606,0.00991514,0.00991514,0.00991514
5,87.9513,0.79722,2.01878,1.12076,0.59332,0.61773,0.6073,0.50915,0.69331,2.11334,1.05659,0.00988686,0.00988686,0.00988686
6,105.101,0.79478,1.85571,1.13425,0.42416,0.43102,0.42411,0.3375,0.91333,2.80806,1.19677,0.00985857,0.00985857,0.00985857
7,121.888,0.78299,1.77468,1.12776,0.75054,0.73535,0.80081,0.68376,0.58856,1.44683,0.98247,0.00983029,0.00983029,0.00983029
8,139.077,0.78597,1.73107,1.13067,0.6521,0.67803,0.70191,0.5772,0.65193,1.77866,1.04166,0.009802,0.009802,0.009802
9,156.214,0.7736,1.64526,1.11999,0.76977,0.72086,0.78803,0.66659,0.59192,1.42772,0.98136,0.00977371,0.00977371,0.00977371
10,173.614,0.76213,1.55543,1.1127,0.61103,0.54489,0.58488,0.48299,0.70735,2.22796,1.07451,0.00974543,0.00974543,0.00974543
11,190.462,0.74583,1.56458,1.10936,0.77273,0.75274,0.80897,0.70364,0.54789,1.25309,0.95319,0.00971714,0.00971714,0.00971714
12,207.592,0.74246,1.55957,1.10524,0.79235,0.68463,0.76567,0.66279,0.56884,1.41936,0.97433,0.00968886,0.00968886,0.00968886
13,224.438,0.73169,1.51299,1.10337,0.81519,0.7653,0.85366,0.74038,0.54187,1.1844,0.9588,0.00966057,0.00966057,0.00966057
14,241.616,0.73022,1.44259,1.09966,0.82995,0.81637,0.86899,0.76535,0.53228,1.03623,0.95089,0.00963229,0.00963229,0.00963229
15,258.479,0.72075,1.38694,1.09478,0.72085,0.66963,0.73176,0.61273,0.63241,1.565,1.01228,0.009604,0.009604,0.009604
16,275.209,0.69261,1.36854,1.07299,0.74333,0.67503,0.73641,0.65143,0.52038,1.62645,0.95233,0.00957571,0.00957571,0.00957571
17,292.124,0.6985,1.3309,1.07633,0.8611,0.77933,0.88839,0.77375,0.54393,1.00633,0.96116,0.00954743,0.00954743,0.00954743
18,309.195,0.69533,1.32973,1.08411,0.81125,0.81944,0.87412,0.78681,0.49539,1.00933,0.929,0.00951914,0.00951914,0.00951914
19,326.16,0.68281,1.33466,1.07416,0.82846,0.78424,0.84502,0.75509,0.48591,1.10642,0.92985,0.00949086,0.00949086,0.00949086
20,342.989,0.6841,1.32924,1.07578,0.7473,0.78394,0.84244,0.74156,0.52949,1.20976,0.95361,0.00946257,0.00946257,0.00946257
21,359.913,0.67818,1.21756,1.06442,0.8669,0.77938,0.88029,0.79605,0.47067,0.99426,0.91743,0.00943429,0.00943429,0.00943429
22,376.907,0.66131,1.23944,1.0643,0.87424,0.84862,0.90046,0.79876,0.48658,0.86209,0.92574,0.009406,0.009406,0.009406
23,393.746,0.65675,1.19086,1.0521,0.87424,0.82917,0.89699,0.8078,0.46257,0.90542,0.90801,0.00937771,0.00937771,0.00937771
24,410.75,0.64262,1.15692,1.05325,0.89728,0.80475,0.90885,0.82452,0.45375,0.87795,0.89798,0.00934943,0.00934943,0.00934943
25,428.188,0.64016,1.15055,1.04951,0.83981,0.81611,0.87892,0.78262,0.46947,0.97061,0.91653,0.00932114,0.00932114,0.00932114
26,445.611,0.64708,1.16944,1.05076,0.8723,0.87421,0.91619,0.81843,0.4516,0.83239,0.92073,0.00929286,0.00929286,0.00929286
27,462.416,0.64192,1.11553,1.05307,0.83362,0.88201,0.91829,0.8283,0.4526,0.8509,0.91549,0.00926457,0.00926457,0.00926457
28,479.78,0.63138,1.13768,1.04512,0.85731,0.82518,0.87808,0.79993,0.44557,0.94604,0.89911,0.00923629,0.00923629,0.00923629
29,496.583,0.62859,1.10401,1.04434,0.90874,0.85126,0.92664,0.83111,0.45584,0.79094,0.91843,0.009208,0.009208,0.009208
30,513.499,0.63086,1.1005,1.04792,0.89798,0.8247,0.90878,0.82849,0.45263,0.84098,0.92074,0.00917971,0.00917971,0.00917971
31,530.294,0.64119,1.1415,1.05708,0.85559,0.82859,0.88968,0.81494,0.45097,0.9635,0.90739,0.00915143,0.00915143,0.00915143
32,547.223,0.61608,1.10976,1.03637,0.89509,0.84483,0.91526,0.83744,0.43735,0.82782,0.90032,0.00912314,0.00912314,0.00912314
33,564.214,0.62084,1.07784,1.03741,0.88765,0.82349,0.90847,0.83091,0.4387,0.84448,0.90013,0.00909486,0.00909486,0.00909486
34,581.162,0.61796,1.12323,1.0405,0.91513,0.84534,0.92287,0.84671,0.41685,0.77356,0.88851,0.00906657,0.00906657,0.00906657
35,598.365,0.60591,1.03295,1.03477,0.91202,0.85758,0.92229,0.84614,0.42988,0.76779,0.90285,0.00903829,0.00903829,0.00903829
36,615.121,0.61896,1.04164,1.04142,0.89449,0.85433,0.91652,0.84323,0.42356,0.80205,0.8935,0.00901,0.00901,0.00901
37,632.227,0.59803,1.00074,1.02912,0.88433,0.87133,0.91693,0.83628,0.43151,0.77583,0.90045,0.00898171,0.00898171,0.00898171
38,649.176,0.59322,0.95355,1.02828,0.86106,0.8128,0.89146,0.81536,0.42765,0.91468,0.90167,0.00895343,0.00895343,0.00895343
39,665.949,0.58131,0.98629,1.02023,0.88438,0.84789,0.91349,0.83954,0.42724,0.78952,0.91134,0.00892514,0.00892514,0.00892514
