epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.8382,3.04041,5.15752,4.1804,0.00034,0.20625,0.00065,0.00016,2.5794,3.90216,4.0032,0.000206349,0.000206349,0.000206349
2,36.6507,2.85889,4.83468,3.71968,0.10694,0.03219,0.00971,0.00271,2.5059,5.1635,3.51334,0.000410577,0.000410577,0.000410577
3,53.7399,2.50941,4.46545,3.24556,0.19817,0.0875,0.02593,0.00901,2.23368,3.6708,3.05938,0.00061068,0.00061068,0.00061068
4,70.7833,2.29091,4.11711,2.86941,0.04341,0.22131,0.05832,0.02312,2.01622,3.99063,2.72096,0.000606437,0.000606437,0.000606437
5,87.8592,2.09473,3.79032,2.64226,0.15361,0.2847,0.07806,0.03213,1.89466,4.95122,2.52779,0.00060025,0.00060025,0.00060025
6,104.871,1.94368,3.55473,2.47686,0.15491,0.27126,0.13054,0.06107,1.7382,2.84956,2.28714,0.000594062,0.000594062,0.000594062
7,121.83,1.75313,3.30377,2.27854,0.11307,0.35,0.16067,0.0828,1.54483,2.84968,2.11616,0.000587875,0.000587875,0.000587875
8,138.543,1.65314,3.07278,2.1659,0.19035,0.22305,0.15704,0.0844,1.56383,2.82958,2.25502,0.000581687,0.000581687,0.000581687
9,155.416,1.57558,2.95384,2.08684,0.17357,0.40753,0.22281,0.12886,1.32275,2.5905,1.88295,0.0005755,0.0005755,0.0005755
10,172.553,1.48612,2.78411,2.00883,0.15112,0.35417,0.18476,0.11601,1.45917,2.58013,1.97668,0.000569313,0.000569313,0.000569313
11,189.549,1.42142,2.66993,1.93847,0.24559,0.46537,0.28273,0.18583,1.26248,2.42501,1.78324,0.000563125,0.000563125,0.000563125
12,206.588,1.38492,2.57846,1.89563,0.23736,0.43958,0.29379,0.19464,1.27119,2.2801,1.80642,0.000556938,0.000556938,0.000556938
13,223.635,1.36287,2.48188,1.8766,0.31686,0.43958,0.33766,0.22425,1.16815,2.10581,1.71247,0.00055075,0.00055075,0.00055075
14,240.657,1.29974,2.42403,1.83085,0.37663,0.45688,0.34343,0.24138,1.17425,2.00689,1.70468,0.000544563,0.000544563,0.000544563
15,257.559,1.29449,2.38982,1.80865,0.30502,0.47676,0.36425,0.26996,1.08242,2.04875,1.59355,0.000538375,0.000538375,0.000538375
16,274.426,1.2488,2.33498,1.77708,0.32572,0.46104,0.34658,0.2535,1.05264,2.00922,1.57564,0.000532187,0.000532187,0.000532187
17,291.24,1.22143,2.24911,1.75862,0.38116,0.57405,0.43419,0.32964,0.94963,1.90162,1.50864,0.000526,0.000526,0.000526
18,308.134,1.1943,2.20396,1.71083,0.33888,0.6119,0.45899,0.34016,0.98365,1.84355,1.48756,0.000519812,0.000519812,0.000519812
19,325.139,1.17476,2.17032,1.69883,0.344,0.6035,0.42334,0.32634,0.94302,1.69303,1.45734,0.000513625,0.000513625,0.000513625
20,350.619,1.15143,2.09344,1.66978,0.37806,0.58722,0.4623,0.35731,0.90342,1.71056,1.43511,0.000507438,0.000507438,0.000507438
21,370.107,1.14358,2.05518,1.65848,0.38952,0.56059,0.45372,0.34824,0.9255,1.73658,1.47136,0.00050125,0.00050125,0.00050125
22,389.644,1.11012,2.04271,1.63829,0.39614,0.60625,0.49554,0.38106,0.88073,1.56439,1.39686,0.000495063,0.000495063,0.000495063
23,406.645,1.0787,1.97557,1.61134,0.36203,0.65975,0.47391,0.37188,0.87662,1.59104,1.3949,0.000488875,0.000488875,0.000488875
24,423.589,1.05272,1.91842,1.57538,0.41487,0.63803,0.53702,0.42973,0.8107,1.49435,1.34205,0.000482687,0.000482687,0.000482687
25,440.482,1.05381,1.88348,1.58297,0.51408,0.67049,0.59586,0.47657,0.80688,1.43068,1.31715,0.0004765,0.0004765,0.0004765
26,457.495,1.04142,1.85122,1.56317,0.4834,0.67208,0.58556,0.45986,0.81141,1.43034,1.32733,0.000470312,0.000470312,0.000470312
27,474.48,1.00179,1.81177,1.53237,0.4853,0.6722,0.58768,0.46636,0.83569,1.49587,1.33646,0.000464125,0.000464125,0.000464125
28,499.519,1.01138,1.81567,1.53879,0.45827,0.67064,0.57981,0.46939,0.78614,1.39666,1.30824,0.000457938,0.000457938,0.000457938
29,521.722,0.97931,1.74955,1.50835,0.52793,0.6464,0.61247,0.5025,0.74615,1.35239,1.28279,0.00045175,0.00045175,0.00045175
30,538.686,0.99579,1.74392,1.53087,0.5524,0.66252,0.64432,0.52424,0.74788,1.35672,1.28647,0.000445562,0.000445562,0.000445562
31,555.448,0.95463,1.69293,1.48775,0.51941,0.6629,0.63632,0.52878,0.71929,1.28883,1.2623,0.000439375,0.000439375,0.000439375
32,572.282,0.95359,1.6648,1.48506,0.52799,0.69463,0.63883,0.52469,0.76277,1.2757,1.27988,0.000433187,0.000433187,0.000433187
33,589.118,0.94878,1.66492,1.48193,0.48026,0.67154,0.62112,0.51054,0.71693,1.39049,1.26626,0.000427,0.000427,0.000427
34,606.023,0.90611,1.61895,1.45035,0.60666,0.67826,0.68783,0.57076,0.67845,1.19456,1.21776,0.000420812,0.000420812,0.000420812
35,622.806,0.92901,1.59453,1.46459,0.62352,0.64837,0.67964,0.56271,0.72942,1.23156,1.2674,0.000414625,0.000414625,0.000414625
36,639.591,0.9018,1.53656,1.44252,0.61486,0.67728,0.7102,0.58773,0.71039,1.16751,1.25146,0.000408438,0.000408438,0.000408438
37,656.353,0.92179,1.58046,1.45949,0.54929,0.71789,0.67646,0.56841,0.67309,1.21819,1.21016,0.00040225,0.00040225,0.00040225
38,673.268,0.87956,1.50424,1.42274,0.5529,0.74228,0.68967,0.57201,0.67168,1.20151,1.20139,0.000396063,0.000396063,0.000396063
39,690.3,0.87967,1.51228,1.42727,0.5711,0.7194,0.71505,0.58947,0.71074,1.18398,1.22588,0.000389875,0.000389875,0.000389875
40,707.095,0.87624,1.4512,1.40763,0.6642,0.71371,0.753,0.63328,0.65781,1.06156,1.19237,0.000383688,0.000383688,0.000383688
41,723.941,0.86502,1.44642,1.4101,0.66154,0.75068,0.77406,0.65019,0.63414,1.05299,1.17913,0.0003775,0.0003775,0.0003775
42,740.824,0.86195,1.43131,1.40314,0.73138,0.72728,0.77081,0.65633,0.63271,1.04725,1.16789,0.000371313,0.000371313,0.000371313
43,757.835,0.83023,1.34919,1.3788,0.75387,0.71907,0.80347,0.68392,0.64329,0.99268,1.17442,0.000365125,0.000365125,0.000365125
44,774.784,0.85197,1.39616,1.39089,0.68875,0.73437,0.78758,0.67527,0.62223,1.01936,1.16826,0.000358938,0.000358938,0.000358938
45,791.735,0.83953,1.38724,1.38078,0.70738,0.7334,0.78833,0.67505,0.59828,1.01743,1.13115,0.00035275,0.00035275,0.00035275
46,808.688,0.82925,1.34396,1.37517,0.7336,0.76973,0.8359,0.72219,0.59357,0.91434,1.13388,0.000346563,0.000346563,0.000346563
47,825.529,0.82528,1.3143,1.36196,0.7502,0.75804,0.83319,0.7255,0.572,0.95496,1.11315,0.000340375,0.000340375,0.000340375
48,842.449,0.82556,1.34878,1.37153,0.70811,0.73538,0.78262,0.67657,0.60173,0.99252,1.13904,0.000334188,0.000334188,0.000334188
49,859.269,0.79307,1.30599,1.33502,0.72777,0.73316,0.83333,0.71958,0.58766,0.94792,1.12154,0.000328,0.000328,0.000328
50,876.191,0.81319,1.29048,1.34684,0.74878,0.77742,0.85227,0.73792,0.57969,0.86379,1.10834,0.000321812,0.000321812,0.000321812
51,893.115,0.77904,1.24361,1.32757,0.79282,0.7898,0.86012,0.74452,0.57553,0.83242,1.10633,0.000315625,0.000315625,0.000315625
52,909.997,0.78998,1.26024,1.33512,0.79666,0.83853,0.87752,0.76993,0.55309,0.78434,1.09408,0.000309437,0.000309437,0.000309437
53,926.748,0.7714,1.21324,1.33047,0.71629,0.83644,0.87128,0.75595,0.57185,0.84468,1.09958,0.00030325,0.00030325,0.00030325
54,943.698,0.77806,1.21568,1.32044,0.77994,0.77703,0.86003,0.7457,0.57774,0.85621,1.10277,0.000297063,0.000297063,0.000297063
55,960.635,0.78206,1.20627,1.32425,0.82529,0.82579,0.89072,0.78438,0.55612,0.75464,1.09387,0.000290875,0.000290875,0.000290875
56,977.617,0.79138,1.22584,1.33254,0.79381,0.83199,0.88219,0.77305,0.56728,0.80052,1.08894,0.000284688,0.000284688,0.000284688
57,994.572,0.76734,1.17024,1.31779,0.80673,0.81965,0.88096,0.77621,0.52591,0.77711,1.06502,0.0002785,0.0002785,0.0002785
58,1011.55,0.75225,1.16156,1.30026,0.77186,0.84946,0.90009,0.78904,0.54613,0.75934,1.07974,0.000272313,0.000272313,0.000272313
59,1028.47,0.74908,1.14834,1.3005,0.83014,0.82734,0.88676,0.78361,0.52534,0.75389,1.06521,0.000266125,0.000266125,0.000266125
60,1045.46,0.74248,1.1278,1.29666,0.79069,0.89015,0.90454,0.79644,0.53137,0.70987,1.06767,0.000259938,0.000259938,0.000259938
61,1062.33,0.75046,1.14298,1.29546,0.83863,0.85983,0.90904,0.80471,0.5246,0.71051,1.06271,0.00025375,0.00025375,0.00025375
62,1079.22,0.7486,1.127,1.30027,0.86617,0.83112,0.91378,0.80678,0.526,0.67858,1.06386,0.000247563,0.000247563,0.000247563
63,1096.08,0.72143,1.10161,1.27741,0.7613,0.82027,0.88248,0.77569,0.52923,0.77789,1.0678,0.000241375,0.000241375,0.000241375
64,1112.98,0.73302,1.09755,1.29248,0.86921,0.83343,0.91717,0.82021,0.50808,0.66477,1.04842,0.000235188,0.000235188,0.000235188
