epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.8479,3.19654,5.22038,4.17004,0.00037,0.2269,0.00069,0.00017,2.82105,3.92569,4.07585,0.00020679,0.00020679,0.00020679
2,44.3728,2.84454,4.9778,3.66987,0.00194,0.51669,0.00286,0.00083,2.55836,4.41767,3.51174,0.000409252,0.000409252,0.000409252
3,65.5754,2.37387,4.50851,2.97727,0.01334,0.13034,0.01509,0.00524,2.06043,4.78941,2.93006,0.000605822,0.000605822,0.000605822
4,86.4632,1.96602,3.97163,2.53803,0.2235,0.15596,0.06449,0.03615,1.71089,3.20547,2.27445,0.000598482,0.000598482,0.000598482
5,107.348,1.73042,3.57426,2.23447,0.07286,0.28345,0.08872,0.05118,1.40234,3.45854,1.91053,0.000589643,0.000589643,0.000589643
6,128.304,1.58072,3.25896,2.04622,0.19919,0.27299,0.11829,0.07776,1.31387,2.60035,1.7249,0.000580804,0.000580804,0.000580804
7,149.029,1.4601,3.04403,1.92446,0.10999,0.33799,0.11488,0.07928,1.23371,2.51333,1.68483,0.000571964,0.000571964,0.000571964
8,169.838,1.38111,2.89475,1.83828,0.1588,0.37495,0.1233,0.08676,1.1973,2.48182,1.62745,0.000563125,0.000563125,0.000563125
9,191.974,1.3078,2.75712,1.744,0.14973,0.37926,0.16243,0.12121,1.01555,2.23583,1.47009,0.000554286,0.000554286,0.000554286
10,213.814,1.2635,2.65984,1.69492,0.16624,0.50512,0.18232,0.13451,0.9914,2.16745,1.40781,0.000545446,0.000545446,0.000545446
11,235.578,1.22609,2.57949,1.6444,0.20741,0.33505,0.20791,0.15421,0.96534,2.08914,1.41078,0.000536607,0.000536607,0.000536607
12,257.183,1.18302,2.49912,1.61516,0.18347,0.42217,0.21329,0.16442,0.92493,2.08902,1.36886,0.000527768,0.000527768,0.000527768
13,278.84,1.15735,2.40941,1.57433,0.22508,0.47831,0.27099,0.21038,0.86279,1.91437,1.30337,0.000518929,0.000518929,0.000518929
14,300.392,1.13501,2.33918,1.54696,0.24494,0.43255,0.29714,0.23017,0.89512,1.94236,1.31994,0.000510089,0.000510089,0.000510089
15,321.763,1.10863,2.27939,1.52282,0.21972,0.53072,0.29428,0.23422,0.85556,1.93496,1.28289,0.00050125,0.00050125,0.00050125
16,343.061,1.11951,2.24111,1.51613,0.26655,0.47424,0.36123,0.27363,0.97319,1.81121,1.38503,0.000492411,0.000492411,0.000492411
17,364.354,1.06595,2.11132,1.47383,0.286,0.51615,0.33382,0.259,0.82685,1.79807,1.24924,0.000483571,0.000483571,0.000483571
18,385.406,1.04167,2.04341,1.45491,0.35318,0.56389,0.42941,0.34269,0.77769,1.67032,1.20102,0.000474732,0.000474732,0.000474732
19,406.233,1.02823,1.98507,1.44776,0.3439,0.53484,0.46584,0.37506,0.76414,1.62189,1.20123,0.000465893,0.000465893,0.000465893
20,427.078,1.01985,1.93525,1.4347,0.38201,0.68855,0.5414,0.43207,0.77547,1.4447,1.18547,0.000457054,0.000457054,0.000457054
21,448.012,1.01643,1.89286,1.41954,0.50284,0.59291,0.54519,0.44542,0.72534,1.39351,1.15501,0.000448214,0.000448214,0.000448214
22,468.951,0.98015,1.8132,1.37883,0.40904,0.75373,0.55986,0.45403,0.73926,1.33731,1.16532,0.000439375,0.000439375,0.000439375
23,489.74,0.97263,1.77501,1.38038,0.46837,0.6948,0.59961,0.49519,0.69928,1.38396,1.13719,0.000430536,0.000430536,0.000430536
24,510.539,0.96424,1.72563,1.36955,0.43257,0.65297,0.5701,0.47616,0.68805,1.46272,1.12315,0.000421696,0.000421696,0.000421696
25,531.393,0.93123,1.6801,1.34834,0.46136,0.70171,0.59781,0.49337,0.70719,1.32439,1.14444,0.000412857,0.000412857,0.000412857
26,552.295,0.93755,1.66984,1.34829,0.45321,0.6756,0.6092,0.49133,0.73086,1.29554,1.14447,0.000404018,0.000404018,0.000404018
27,573.168,0.92363,1.64536,1.33374,0.44302,0.69894,0.61744,0.50882,0.70076,1.28558,1.12994,0.000395179,0.000395179,0.000395179
28,593.937,0.8967,1.57883,1.31226,0.52733,0.69512,0.67069,0.56489,0.63627,1.14524,1.08219,0.000386339,0.000386339,0.000386339
29,614.84,0.89155,1.56886,1.30508,0.59213,0.62341,0.65636,0.54359,0.66123,1.24859,1.09677,0.0003775,0.0003775,0.0003775
30,635.44,0.89437,1.56238,1.30413,0.55167,0.7079,0.66976,0.5606,0.66308,1.16998,1.08906,0.000368661,0.000368661,0.000368661
31,656.331,0.90607,1.53156,1.31709,0.60998,0.72126,0.71923,0.61028,0.62247,1.08572,1.0573,0.000359821,0.000359821,0.000359821
32,677.085,0.86928,1.46384,1.27793,0.6186,0.75444,0.74482,0.63207,0.63365,1.04873,1.06262,0.000350982,0.000350982,0.000350982
33,697.889,0.87725,1.42362,1.29124,0.65221,0.79044,0.76935,0.64336,0.67805,1.00402,1.08417,0.000342143,0.000342143,0.000342143
34,718.747,0.86161,1.40079,1.27549,0.7407,0.75379,0.79566,0.67012,0.65971,0.98529,1.07663,0.000333304,0.000333304,0.000333304
35,739.634,0.84938,1.39411,1.26326,0.70447,0.74884,0.7865,0.66437,0.62213,0.95673,1.06233,0.000324464,0.000324464,0.000324464
36,760.454,0.84958,1.38097,1.26376,0.624,0.84044,0.78756,0.66256,0.63953,0.96679,1.06037,0.000315625,0.000315625,0.000315625
37,781.47,0.83758,1.31307,1.25898,0.75228,0.79247,0.83711,0.719,0.62227,0.93239,1.05269,0.000306786,0.000306786,0.000306786
38,802.319,0.82856,1.28743,1.25169,0.63416,0.7646,0.7766,0.65923,0.62185,1.05032,1.04923,0.000297946,0.000297946,0.000297946
39,823.373,0.82323,1.28105,1.24501,0.71672,0.82278,0.83834,0.71519,0.59987,0.86083,1.03079,0.000289107,0.000289107,0.000289107
40,844.287,0.81197,1.25128,1.22983,0.75106,0.84671,0.87073,0.73863,0.61053,0.87195,1.03916,0.000280268,0.000280268,0.000280268
41,865.118,0.80872,1.23791,1.23133,0.79128,0.82432,0.88282,0.75689,0.60574,0.8261,1.02183,0.000271429,0.000271429,0.000271429
42,885.868,0.80343,1.18651,1.22996,0.81953,0.85402,0.88995,0.76635,0.61062,0.77909,1.02489,0.000262589,0.000262589,0.000262589
43,906.825,0.79741,1.18148,1.22504,0.84676,0.84653,0.90051,0.77463,0.60403,0.75459,1.01626,0.00025375,0.00025375,0.00025375
44,927.69,0.8009,1.14701,1.22545,0.83832,0.84102,0.89917,0.77319,0.60113,0.79451,1.02341,0.000244911,0.000244911,0.000244911
45,948.522,0.78601,1.14551,1.21644,0.883,0.83249,0.90837,0.78775,0.57341,0.73447,1.01272,0.000236071,0.000236071,0.000236071
46,969.475,0.79339,1.13134,1.22003,0.79313,0.8791,0.91266,0.78448,0.61355,0.78275,1.03557,0.000227232,0.000227232,0.000227232
47,990.31,0.77522,1.10385,1.21005,0.88951,0.87766,0.92398,0.79654,0.58515,0.70624,1.01376,0.000218393,0.000218393,0.000218393
48,1011.27,0.7904,1.11373,1.21655,0.89009,0.87968,0.9306,0.80519,0.59052,0.67889,1.0095,0.000209554,0.000209554,0.000209554
49,1032.14,0.75735,1.06189,1.19974,0.89601,0.87521,0.93136,0.80756,0.58024,0.69247,1.00877,0.000200714,0.000200714,0.000200714
50,1052.93,0.76059,1.04454,1.20094,0.9029,0.91571,0.93921,0.81133,0.58577,0.65458,1.01519,0.000191875,0.000191875,0.000191875
51,1073.69,0.75733,1.02599,1.1849,0.92109,0.92388,0.95853,0.83601,0.56155,0.63023,0.99418,0.000183036,0.000183036,0.000183036
52,1094.58,0.74712,1.00957,1.1832,0.92744,0.92523,0.95432,0.83263,0.57334,0.61679,1.00224,0.000174196,0.000174196,0.000174196
53,1115.44,0.75345,1.02339,1.18774,0.8869,0.92064,0.9509,0.82959,0.56846,0.63431,1.00087,0.000165357,0.000165357,0.000165357
54,1136.24,0.75364,0.98697,1.18635,0.94532,0.9291,0.96085,0.84093,0.55933,0.62028,0.98659,0.000156518,0.000156518,0.000156518
55,1157.02,0.74536,0.96306,1.18654,0.92886,0.90386,0.95653,0.84144,0.54822,0.61434,0.98524,0.000147679,0.000147679,0.000147679
56,1177.86,0.73649,0.97944,1.17681,0.91656,0.94237,0.9625,0.84273,0.56374,0.59465,0.99444,0.000138839,0.000138839,0.000138839
57,1198.73,0.73675,0.94091,1.1729,0.93806,0.93988,0.9656,0.84519,0.5702,0.57034,0.99914,0.00013,0.00013,0.00013
58,1219.67,0.73458,0.90981,1.17951,0.95037,0.94483,0.96839,0.85251,0.54898,0.55493,0.98792,0.000121161,0.000121161,0.000121161
59,1240.65,0.71872,0.91268,1.15893,0.96671,0.93296,0.97312,0.85313,0.56109,0.55803,0.98675,0.000112321,0.000112321,0.000112321
