epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,29.781,3.1872,5.15764,4.1126,0.00171,0.33591,0.004,0.00076,2.96331,3.77583,3.64324,0.00020727,0.00020727,0.00020727
2,57.341,2.60039,4.71022,3.30933,0.00581,0.73328,0.02837,0.00854,2.21746,3.52472,2.97945,0.000411489,0.000411489,0.000411489
3,84.6247,2.00885,4.00004,2.57158,0.15284,0.29795,0.0836,0.04588,1.65692,4.0256,2.20509,0.000611583,0.000611583,0.000611583
4,111.666,1.69511,3.45404,2.17778,0.07167,0.3435,0.11435,0.07014,1.39,3.0909,1.82788,0.000606437,0.000606437,0.000606437
5,138.772,1.47478,3.07333,1.91965,0.09205,0.42979,0.12887,0.09302,1.10873,2.41376,1.50535,0.00060025,0.00060025,0.00060025
6,165.639,1.37645,2.83425,1.80986,0.11602,0.48277,0.18595,0.13668,1.01398,2.28477,1.44227,0.000594062,0.000594062,0.000594062
7,192.549,1.30066,2.63162,1.71736,0.23618,0.40531,0.22392,0.16335,0.99819,2.21411,1.36358,0.000587875,0.000587875,0.000587875
8,219.614,1.20417,2.42407,1.61935,0.32645,0.43894,0.32366,0.25273,0.87864,2.02499,1.28146,0.000581687,0.000581687,0.000581687
9,246.66,1.17767,2.34684,1.58905,0.20757,0.61178,0.34246,0.2743,0.84715,1.99654,1.27601,0.0005755,0.0005755,0.0005755
10,273.717,1.11107,2.2052,1.50956,0.22514,0.54911,0.3212,0.25333,0.83325,1.92869,1.20972,0.000569313,0.000569313,0.000569313
11,300.959,1.09097,2.12805,1.49349,0.3781,0.40223,0.38065,0.31892,0.68291,1.72432,1.12267,0.000563125,0.000563125,0.000563125
12,328.198,1.05588,2.02576,1.4528,0.29963,0.5293,0.43398,0.36525,0.66837,1.76443,1.09661,0.000556938,0.000556938,0.000556938
13,355.442,1.02851,1.95167,1.43684,0.29746,0.66385,0.48177,0.4152,0.68503,1.59991,1.13463,0.00055075,0.00055075,0.00055075
14,382.74,1.01199,1.88484,1.41449,0.32667,0.63598,0.4755,0.3877,0.6996,1.52862,1.0827,0.000544563,0.000544563,0.000544563
15,410.148,0.9872,1.78257,1.38595,0.4397,0.60403,0.54856,0.47288,0.64652,1.43934,1.0875,0.000538375,0.000538375,0.000538375
16,437.557,0.96159,1.71587,1.3635,0.47029,0.62737,0.58548,0.51445,0.60751,1.31917,1.03451,0.000532187,0.000532187,0.000532187
17,464.937,0.94499,1.66273,1.35224,0.54481,0.66468,0.67115,0.58814,0.60416,1.21026,1.04431,0.000526,0.000526,0.000526
18,492.469,0.9379,1.61178,1.33258,0.52329,0.79548,0.71976,0.61866,0.638,1.07856,1.05279,0.000519812,0.000519812,0.000519812
19,520.073,0.93863,1.57292,1.32949,0.56229,0.666,0.65871,0.57882,0.61949,1.16327,1.04478,0.000513625,0.000513625,0.000513625
20,547.61,0.91104,1.50454,1.31261,0.56258,0.75036,0.71582,0.61345,0.60853,1.05757,1.04114,0.000507438,0.000507438,0.000507438
21,575.085,0.9088,1.48685,1.31352,0.52493,0.80581,0.73143,0.62694,0.62302,0.95386,1.02654,0.00050125,0.00050125,0.00050125
22,602.426,0.90738,1.42672,1.29908,0.62193,0.81233,0.77442,0.67216,0.62508,0.9283,1.02996,0.000495063,0.000495063,0.000495063
23,629.593,0.88434,1.3892,1.2858,0.58418,0.79063,0.73035,0.64302,0.56064,0.9703,0.99643,0.000488875,0.000488875,0.000488875
24,656.825,0.87476,1.35714,1.26866,0.62705,0.73975,0.76406,0.66938,0.58084,0.91506,0.9978,0.000482687,0.000482687,0.000482687
25,684.011,0.86338,1.30028,1.2668,0.70473,0.81975,0.83421,0.73459,0.59778,0.84376,1.01235,0.0004765,0.0004765,0.0004765
26,711.468,0.8522,1.29915,1.25796,0.66103,0.77146,0.81701,0.7354,0.51201,0.8595,0.96787,0.000470312,0.000470312,0.000470312
27,738.817,0.84274,1.22736,1.24839,0.69792,0.86228,0.82499,0.73314,0.52453,0.84309,0.97284,0.000464125,0.000464125,0.000464125
28,766.244,0.85047,1.22296,1.24824,0.7928,0.87504,0.90919,0.81144,0.51867,0.66968,0.9523,0.000457938,0.000457938,0.000457938
29,793.578,0.82224,1.14978,1.22989,0.7973,0.79799,0.87576,0.77948,0.57416,0.74886,1.01307,0.00045175,0.00045175,0.00045175
30,820.914,0.82403,1.14982,1.23811,0.8437,0.80215,0.90944,0.78813,0.56165,0.66692,0.98178,0.000445562,0.000445562,0.000445562
31,848.346,0.81241,1.10814,1.22775,0.76786,0.82747,0.89109,0.79166,0.53986,0.72138,0.96122,0.000439375,0.000439375,0.000439375
