epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,21.8415,0.80561,4.53285,1.22558,0.2537,0.3419,0.27899,0.25565,0.40777,2.84682,0.91382,0.0702542,0.00330508,0.00330508
2,41.4801,0.65416,2.52209,1.07778,0.49323,0.63977,0.62279,0.57681,0.43092,1.91696,0.92277,0.0402355,0.00661964,0.00661964
3,61.3332,0.68779,2.07496,1.08297,0.4901,0.50685,0.48902,0.40317,0.58682,2.50105,0.99936,0.0101978,0.00991534,0.00991534
4,80.5867,0.77563,2.06375,1.12518,0.53499,0.43561,0.44877,0.35792,0.72152,3.45547,1.08815,0.00991514,0.00991514,0.00991514
5,100.019,0.788,1.99342,1.13122,0.50404,0.55484,0.55114,0.45414,0.66974,2.40146,1.04039,0.00988686,0.00988686,0.00988686
6,119.388,0.80114,1.88683,1.14121,0.62025,0.61288,0.62635,0.51905,0.67871,2.00731,1.03527,0.00985857,0.00985857,0.00985857
7,138.898,0.77677,1.78713,1.12425,0.6989,0.67236,0.73461,0.62509,0.57418,1.57456,0.98545,0.00983029,0.00983029,0.00983029
8,158.295,0.76029,1.72321,1.12022,0.77919,0.76415,0.79724,0.67443,0.62654,1.36413,1.02272,0.009802,0.009802,0.009802
9,177.658,0.76177,1.62346,1.10832,0.63286,0.62845,0.65984,0.54984,0.67762,1.94057,1.04211,0.00977371,0.00977371,0.00977371
10,196.923,0.74778,1.57819,1.11731,0.73657,0.75321,0.79628,0.68272,0.59455,1.3846,0.99698,0.00974543,0.00974543,0.00974543
11,216.852,0.75943,1.62818,1.13412,0.82319,0.67974,0.78172,0.66912,0.58211,1.44722,0.98588,0.00971714,0.00971714,0.00971714
12,236.952,0.73118,1.50632,1.10902,0.78737,0.74622,0.82275,0.72427,0.52238,1.20718,0.94547,0.00968886,0.00968886,0.00968886
13,256.298,0.72372,1.50578,1.10435,0.75512,0.71031,0.7894,0.69659,0.53422,1.44437,0.96532,0.00966057,0.00966057,0.00966057
14,276.207,0.70842,1.47075,1.08934,0.79958,0.7558,0.84143,0.747,0.51192,1.23582,0.94687,0.00963229,0.00963229,0.00963229
15,295.663,0.71293,1.43505,1.09702,0.77488,0.74051,0.78961,0.69422,0.51551,1.3793,0.94771,0.009604,0.009604,0.009604
16,315.022,0.7058,1.42388,1.0833,0.74346,0.69459,0.73315,0.63868,0.57399,1.78486,0.99708,0.00957571,0.00957571,0.00957571
17,334.212,0.68577,1.37127,1.07787,0.78309,0.70548,0.80507,0.71408,0.52455,1.29177,0.94415,0.00954743,0.00954743,0.00954743
18,353.743,0.67556,1.29041,1.07298,0.86473,0.83571,0.89388,0.80483,0.46715,0.93871,0.91707,0.00951914,0.00951914,0.00951914
