epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,24.902,3.19654,5.22038,4.17004,0.00037,0.2269,0.00069,0.00017,2.82105,3.92569,4.07585,0.00020679,0.00020679,0.00020679
2,46.8444,2.84022,4.97201,3.66598,0.0024,0.54746,0.00317,0.00095,2.49031,4.20408,3.41872,0.000411014,0.000411014,0.000411014
3,67.8082,2.36122,4.48719,2.96434,0.00416,0.76445,0.02356,0.00823,2.20698,3.83589,2.8632,0.000611112,0.000611112,0.000611112
4,88.5622,1.94204,3.93679,2.51523,0.07733,0.17508,0.05414,0.02839,1.72054,3.31014,2.29297,0.000606437,0.000606437,0.000606437
5,109.217,1.71982,3.55422,2.21054,0.08315,0.23434,0.08563,0.05385,1.408,2.83839,1.92695,0.00060025,0.00060025,0.00060025
6,130.05,1.56263,3.27227,2.03203,0.07949,0.31262,0.10775,0.07287,1.28268,2.60126,1.69542,0.000594062,0.000594062,0.000594062
7,150.664,1.45571,3.04814,1.90706,0.11822,0.3022,0.12589,0.08717,1.25143,2.54042,1.73197,0.000587875,0.000587875,0.000587875
8,171.405,1.38368,2.89612,1.82759,0.13936,0.31913,0.13231,0.09256,1.14707,2.40443,1.55558,0.000581687,0.000581687,0.000581687
9,192.093,1.30671,2.75888,1.73278,0.17403,0.37354,0.16806,0.12422,1.06969,2.28057,1.50393,0.0005755,0.0005755,0.0005755
10,212.713,1.2611,2.65429,1.68127,0.13276,0.40174,0.1742,0.12959,1.00165,2.19148,1.42642,0.000569313,0.000569313,0.000569313
11,233.541,1.21391,2.54565,1.61609,0.18323,0.39742,0.21951,0.16761,0.96249,2.08883,1.38109,0.000563125,0.000563125,0.000563125
12,254.328,1.18106,2.449,1.58602,0.17548,0.45165,0.21343,0.16006,0.9782,2.07161,1.39458,0.000556938,0.000556938,0.000556938
13,275.147,1.16347,2.38207,1.55846,0.2007,0.43592,0.24328,0.17969,0.95443,2.11978,1.35456,0.00055075,0.00055075,0.00055075
14,295.948,1.12558,2.27386,1.51424,0.31137,0.42043,0.32983,0.25268,0.86581,1.89777,1.2907,0.000544563,0.000544563,0.000544563
15,316.754,1.10909,2.21722,1.50604,0.29066,0.55874,0.3942,0.3048,0.86506,1.75196,1.28308,0.000538375,0.000538375,0.000538375
16,337.585,1.10083,2.13318,1.48357,0.28612,0.45908,0.39458,0.31112,0.87952,1.7029,1.27888,0.000532187,0.000532187,0.000532187
