epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,101.46,1.2463,2.85218,1.45489,0.56149,0.65554,0.65474,0.45581,1.01066,1.30347,1.2343,0.0701531,0.00331633,0.00331633
2,202.169,1.09672,1.45733,1.25715,0.72042,0.67959,0.74261,0.51898,0.96073,1.18123,1.20317,0.0401366,0.0066332,0.0066332
3,300.78,1.12568,1.4001,1.29049,0.43432,0.45949,0.39643,0.25006,1.22102,2.71074,1.41375,0.0101036,0.00993358,0.00993358
4,400.001,1.21037,1.52102,1.36392,0.67054,0.66996,0.70567,0.46745,1.11563,1.23691,1.30006,0.00992575,0.00992575,0.00992575
5,499.905,1.17335,1.39789,1.3464,0.52005,0.54357,0.54375,0.33587,1.2352,2.1311,1.49801,0.009901,0.009901,0.009901
6,597.536,1.15628,1.31624,1.3363,0.75718,0.69765,0.77251,0.53303,1.09107,1.07075,1.25994,0.00987625,0.00987625,0.00987625
7,696.304,1.11498,1.24629,1.31201,0.66523,0.66917,0.70866,0.4984,1.03898,1.24151,1.25789,0.0098515,0.0098515,0.0098515
8,794.852,1.09615,1.2127,1.30699,0.79309,0.7828,0.85496,0.62898,0.94211,0.86378,1.16515,0.00982675,0.00982675,0.00982675
9,893.729,1.06099,1.12454,1.27897,0.79359,0.82031,0.85934,0.62349,0.95635,0.82205,1.17942,0.009802,0.009802,0.009802
10,991.872,1.04486,1.10229,1.26788,0.79142,0.79758,0.84199,0.6118,0.95234,0.86852,1.18061,0.00977725,0.00977725,0.00977725
11,1090.67,1.04324,1.08351,1.27699,0.86769,0.83112,0.89687,0.66882,0.89746,0.71669,1.16411,0.0097525,0.0097525,0.0097525
12,1189.12,1.01689,1.03616,1.25592,0.85973,0.84546,0.9009,0.67492,0.90938,0.69905,1.14725,0.00972775,0.00972775,0.00972775
13,1286.7,1.01107,1.02579,1.2469,0.89219,0.87761,0.92744,0.7011,0.86232,0.61278,1.13158,0.009703,0.009703,0.009703
14,1383.2,1.00283,0.97961,1.23795,0.90425,0.87082,0.93175,0.71232,0.85728,0.61555,1.13046,0.00967825,0.00967825,0.00967825
15,1479.68,0.9778,0.96346,1.23314,0.87944,0.8693,0.92312,0.70318,0.87031,0.64499,1.13187,0.0096535,0.0096535,0.0096535
16,1576.25,0.97662,0.93869,1.2273,0.86569,0.86902,0.92262,0.71082,0.84416,0.6199,1.10908,0.00962875,0.00962875,0.00962875
17,1674,0.96399,0.93205,1.21873,0.8946,0.8848,0.93503,0.72256,0.82225,0.59507,1.10335,0.009604,0.009604,0.009604
18,1771.67,0.95255,0.89344,1.21354,0.93126,0.89535,0.95016,0.74068,0.82932,0.53995,1.10906,0.00957925,0.00957925,0.00957925
19,1868.08,0.94498,0.86659,1.21248,0.92265,0.90003,0.95142,0.75097,0.80307,0.52582,1.0961,0.0095545,0.0095545,0.0095545
20,1964.61,0.93398,0.87783,1.20446,0.90057,0.88683,0.94655,0.73689,0.80573,0.54553,1.11201,0.00952975,0.00952975,0.00952975
21,2062.51,0.93071,0.8608,1.1982,0.87142,0.85207,0.91521,0.7117,0.81582,0.65343,1.09533,0.009505,0.009505,0.009505
22,2162.38,0.92487,0.83403,1.19403,0.94627,0.92124,0.96608,0.76162,0.7979,0.47872,1.07645,0.00948025,0.00948025,0.00948025
23,2267,0.92041,0.84033,1.19978,0.9351,0.91493,0.96441,0.76655,0.79343,0.48408,1.07193,0.0094555,0.0094555,0.0094555
24,2371.94,0.91633,0.83693,1.19442,0.92863,0.92025,0.96621,0.77612,0.75658,0.46997,1.06032,0.00943075,0.00943075,0.00943075
25,2471.88,0.90526,0.80049,1.18741,0.94604,0.93465,0.97519,0.77993,0.7769,0.44072,1.05923,0.009406,0.009406,0.009406
